request_id,arrival_time_ms,prompt_tokens,output_tokens,tenant_id,priority_class,ttft_slo_ms,itl_slo_ms,prefix_id,abandoned_at_ms,request_type
profile-00062,1864,311,140,tenant-08,interactive,950,145,,,
profile-00063,1872,2724,312,tenant-02,batch,8000,900,,,
profile-00064,1890,300,511,tenant-05,standard,2600,280,,,
profile-00065,1942,75,43,tenant-20,interactive,950,145,,,
profile-00066,2072,2811,178,tenant-10,batch,8000,900,profile-rag-34,,
profile-00067,2133,4825,290,tenant-03,batch,8000,900,,,
profile-00068,2198,3271,176,tenant-10,batch,8000,900,profile-rag-25,,
profile-00069,2260,63,30,tenant-01,interactive,950,145,,,
profile-00070,2261,6589,100,tenant-16,batch,8000,900,,,
profile-00071,2280,3740,83,tenant-20,standard,2600,280,profile-rag-14,,
profile-00072,2285,2572,199,tenant-07,batch,8000,900,profile-rag-29,,
profile-00073,2320,93,160,tenant-06,interactive,950,145,,,
profile-00074,2331,2107,177,tenant-13,interactive,950,145,profile-rag-03,,
profile-00075,2341,1987,170,tenant-07,batch,8000,900,,,
profile-00076,2383,2367,119,tenant-03,interactive,950,145,profile-rag-22,,
profile-00077,2444,1700,80,tenant-01,batch,8000,900,profile-rag-00,,
profile-00078,2455,1700,80,tenant-13,batch,8000,900,,,
profile-00079,2475,2896,114,tenant-15,batch,8000,900,,,
profile-00080,2488,4099,123,tenant-13,batch,8000,900,profile-rag-27,,
profile-00081,2501,60,57,tenant-14,interactive,950,145,,,
profile-00082,2519,2110,149,tenant-02,batch,8000,900,profile-rag-34,,
profile-00083,2615,5405,110,tenant-20,interactive,950,145,profile-rag-35,,
profile-00084,2731,2494,55,tenant-17,interactive,950,145,profile-rag-21,,
profile-00085,2783,1972,152,tenant-02,batch,8000,900,,,
profile-00086,2793,1700,140,tenant-09,batch,8000,900,,,
profile-00087,2822,1700,255,tenant-19,batch,8000,900,profile-rag-29,,
profile-00088,2869,431,245,tenant-15,interactive,950,145,profile-code-13,,
profile-00089,2882,1848,72,tenant-10,standard,2600,280,profile-rag-02,,
profile-00090,2899,168,36,tenant-18,interactive,950,145,,,
profile-00091,3046,119,48,tenant-05,interactive,950,145,,,
profile-00092,3050,3610,84,tenant-07,batch,8000,900,profile-rag-04,,
profile-00093,3062,4500,110,tenant-03,standard,2600,280,profile-rag-20,,
profile-00094,3071,3088,55,tenant-06,interactive,950,145,profile-rag-04,,
profile-00095,3078,3590,170,tenant-03,batch,8000,900,profile-rag-07,,
profile-00096,3087,4094,80,tenant-13,batch,8000,900,,,
profile-00097,3092,2556,89,tenant-10,batch,8000,900,profile-rag-31,,
profile-00098,3209,4500,110,tenant-09,batch,8000,900,profile-rag-04,,
profile-00099,3228,5480,137,tenant-04,batch,8000,900,,,
profile-00100,3242,5497,80,tenant-17,batch,8000,900,profile-rag-26,,
profile-00101,3247,108,51,tenant-10,interactive,950,145,,,
profile-00102,3249,7081,154,tenant-17,standard,2600,280,profile-rag-34,,
profile-00103,3277,2536,167,tenant-17,batch,8000,900,,,
profile-00104,3320,4376,329,tenant-07,batch,8000,900,profile-rag-01,,
profile-00105,3337,1288,217,tenant-10,standard,2600,280,profile-rag-00,,
profile-00106,3339,4500,268,tenant-05,standard,2600,280,profile-rag-04,,
profile-00107,3346,2197,97,tenant-03,standard,2600,280,profile-rag-23,,
profile-00108,3360,2953,121,tenant-20,batch,8000,900,profile-rag-01,,
profile-00109,3411,1492,85,tenant-02,interactive,950,145,profile-rag-11,,
profile-00110,3422,4274,244,tenant-11,batch,8000,900,profile-rag-32,,
profile-00111,3472,1281,55,tenant-16,standard,2600,280,profile-rag-12,,
profile-00112,3479,8887,324,tenant-01,standard,2600,280,profile-rag-08,,
profile-00113,3480,80,43,tenant-03,interactive,950,145,,,
profile-00114,3513,2370,55,tenant-02,interactive,950,145,profile-rag-31,,
profile-00115,3579,108,42,tenant-08,interactive,950,145,,,
profile-00116,3584,6832,91,tenant-16,batch,8000,900,profile-rag-02,,
profile-00117,3682,1490,121,tenant-07,standard,2600,280,profile-rag-23,,
profile-00118,3688,1972,67,tenant-19,interactive,950,145,profile-rag-27,,
profile-00119,3699,8846,119,tenant-01,batch,8000,900,profile-rag-25,,
profile-00120,3733,1000,140,tenant-19,interactive,950,145,,,
profile-00121,3737,4837,185,tenant-10,batch,8000,900,profile-rag-06,,
profile-00122,3742,2674,60,tenant-12,standard,2600,280,profile-rag-03,,
profile-00123,3748,1700,103,tenant-13,batch,8000,900,profile-rag-34,,
profile-00124,3794,4500,163,tenant-18,interactive,950,145,profile-rag-20,,
profile-00125,3795,71,59,tenant-01,interactive,950,145,,,
profile-00126,3796,5242,110,tenant-02,interactive,950,145,profile-rag-26,,
profile-00127,3802,1999,166,tenant-18,batch,8000,900,profile-rag-30,,
profile-00128,3911,1700,125,tenant-14,batch,8000,900,profile-rag-27,,
profile-00129,3921,565,290,tenant-14,standard,2600,280,,,
profile-00130,3936,122,51,tenant-19,interactive,950,145,,,
profile-00131,3958,5167,188,tenant-09,batch,8000,900,profile-rag-23,,
profile-00132,3959,2256,168,tenant-11,interactive,950,145,profile-rag-03,,
profile-00133,3963,1700,103,tenant-07,batch,8000,900,,,
profile-00134,4008,7032,126,tenant-11,interactive,950,145,profile-rag-29,,
profile-00135,4078,3420,83,tenant-18,batch,8000,900,,,
profile-00136,4120,4570,150,tenant-11,batch,8000,900,profile-rag-21,,
profile-00137,4166,5844,157,tenant-01,batch,8000,900,profile-rag-22,,
profile-00138,4171,5078,110,tenant-19,interactive,950,145,profile-rag-07,,
profile-00139,4176,2773,80,tenant-05,batch,8000,900,profile-rag-35,,
profile-00140,4200,8392,132,tenant-03,batch,8000,900,profile-rag-28,,
profile-00141,4205,169,32,tenant-04,interactive,950,145,,,
profile-00142,4221,1700,92,tenant-05,batch,8000,900,profile-rag-33,,
profile-00143,4280,4730,97,tenant-04,batch,8000,900,profile-rag-15,,
profile-00144,4311,2501,80,tenant-08,batch,8000,900,profile-rag-22,,
profile-00145,4324,129,22,tenant-06,interactive,950,145,profile-chat-32,,
profile-00146,4375,3872,106,tenant-10,batch,8000,900,,,
profile-00147,4378,79,88,tenant-08,interactive,950,145,,,
profile-00148,4412,1662,86,tenant-13,standard,2600,280,profile-rag-21,,
profile-00149,4435,56,71,tenant-14,interactive,950,145,,,
profile-00150,4458,3060,122,tenant-06,batch,8000,900,profile-rag-10,,
profile-00151,4486,1700,321,tenant-15,batch,8000,900,profile-rag-34,,
profile-00152,4586,4500,388,tenant-14,batch,8000,900,profile-rag-17,,
profile-00153,4612,4418,145,tenant-19,batch,8000,900,,,
profile-00154,4779,5044,123,tenant-13,batch,8000,900,,,
profile-00155,4785,2621,90,tenant-15,batch,8000,900,profile-rag-08,,
profile-00156,4890,2273,118,tenant-12,batch,8000,900,profile-rag-04,,
profile-00157,4950,2205,162,tenant-08,standard,2600,280,profile-rag-12,,
profile-00158,4952,6355,345,tenant-07,standard,2600,280,profile-rag-29,,
profile-00159,4983,2255,92,tenant-20,batch,8000,900,,,
profile-00160,5011,1700,115,tenant-04,batch,8000,900,profile-rag-19,,
profile-00161,5053,4500,110,tenant-03,standard,2600,280,profile-rag-29,,
profile-00162,5246,111,55,tenant-10,interactive,950,145,,,
profile-00163,5277,2759,106,tenant-20,batch,8000,900,,,
profile-00164,5293,1527,209,tenant-03,interactive,950,145,profile-rag-26,6930,
profile-00165,5296,2691,80,tenant-15,batch,8000,900,,,
profile-00166,5329,3504,55,tenant-11,interactive,950,145,profile-rag-17,,
profile-00167,5349,2806,180,tenant-09,batch,8000,900,profile-rag-23,,
profile-00168,5416,118,44,tenant-20,interactive,950,145,,,
profile-00169,5460,3616,112,tenant-03,batch,8000,900,profile-rag-34,,
profile-00170,5504,1700,186,tenant-08,batch,8000,900,profile-rag-27,,
profile-00171,5516,4500,271,tenant-20,standard,2600,280,profile-rag-18,,
profile-00172,5554,1590,172,tenant-08,interactive,950,145,profile-rag-15,,
profile-00173,5562,4500,137,tenant-04,batch,8000,900,profile-rag-14,,
profile-00174,5600,2256,196,tenant-08,batch,8000,900,,,
profile-00175,5622,75,29,tenant-02,interactive,950,145,,,
profile-00176,5639,1700,312,tenant-14,batch,8000,900,profile-rag-09,,
profile-00177,5669,220,372,tenant-15,interactive,950,145,,,
profile-00178,5743,2174,55,tenant-19,standard,2600,280,profile-rag-07,,
profile-00179,5772,1700,150,tenant-19,batch,8000,900,,,
profile-00180,5786,220,319,tenant-16,standard,2600,280,,,
profile-00181,5797,259,80,tenant-04,interactive,950,145,,,
profile-00182,5895,3059,80,tenant-20,batch,8000,900,profile-rag-09,,
profile-00183,5908,4500,256,tenant-04,standard,2600,280,profile-rag-29,,
profile-00184,5965,1854,90,tenant-04,standard,2600,280,profile-rag-17,,
profile-00185,5981,65,37,tenant-15,interactive,950,145,profile-chat-47,,
profile-00186,6013,8552,126,tenant-19,batch,8000,900,profile-rag-11,,
profile-00187,6022,5061,171,tenant-10,batch,8000,900,profile-rag-06,,
profile-00188,6055,2474,110,tenant-12,batch,8000,900,profile-rag-33,,
profile-00189,6058,280,804,tenant-19,interactive,950,145,,,
profile-00190,6085,6535,135,tenant-14,standard,2600,280,profile-rag-33,,
profile-00191,6184,354,518,tenant-15,interactive,950,145,profile-code-08,,
profile-00192,6281,9050,129,tenant-08,standard,2600,280,profile-rag-14,,
profile-00193,6323,2034,171,tenant-16,batch,8000,900,,,
profile-00194,6341,1992,138,tenant-13,batch,8000,900,profile-rag-30,,
profile-00195,6458,8531,191,tenant-20,batch,8000,900,profile-rag-03,,
profile-00196,6522,4500,191,tenant-10,standard,2600,280,profile-rag-12,,
profile-00197,6540,10441,80,tenant-12,batch,8000,900,profile-rag-02,,
profile-00198,6656,2329,59,tenant-19,interactive,950,145,profile-rag-16,,
profile-00199,6696,1100,67,tenant-03,interactive,950,145,profile-rag-26,,
profile-00200,6779,2462,267,tenant-09,batch,8000,900,,,
profile-00201,6822,4500,121,tenant-12,batch,8000,900,profile-rag-29,,
profile-00202,6885,5521,244,tenant-09,standard,2600,280,profile-rag-35,,
profile-00203,6927,1305,96,tenant-06,standard,2600,280,profile-rag-28,,
profile-00204,6935,487,265,tenant-10,standard,2600,280,,,
profile-00205,6953,1100,109,tenant-16,interactive,950,145,profile-rag-29,,
profile-00206,6968,4500,110,tenant-01,standard,2600,280,profile-rag-10,,
profile-00207,6984,6111,134,tenant-20,batch,8000,900,profile-rag-34,,
profile-00208,6991,1825,80,tenant-19,batch,8000,900,profile-rag-09,,
profile-00209,7021,4500,110,tenant-17,batch,8000,900,profile-rag-28,,
profile-00210,7067,2826,371,tenant-15,batch,8000,900,,,
profile-00211,7072,4500,301,tenant-15,standard,2600,280,profile-rag-20,,
profile-00212,7072,1864,112,tenant-03,batch,8000,900,profile-rag-17,,
profile-00213,7084,4984,101,tenant-05,batch,8000,900,profile-rag-03,,
profile-00214,7087,1778,132,tenant-18,standard,2600,280,profile-rag-25,,
profile-00215,7090,2054,139,tenant-15,batch,8000,900,,,
profile-00216,7093,3966,203,tenant-16,batch,8000,900,profile-rag-35,,
profile-00217,7097,1700,193,tenant-17,batch,8000,900,,,
profile-00218,7101,133,72,tenant-02,interactive,950,145,,,
profile-00219,7113,5255,145,tenant-01,batch,8000,900,profile-rag-07,,
profile-00220,7120,3119,80,tenant-02,batch,8000,900,,,
profile-00221,7124,3141,156,tenant-18,batch,8000,900,,,
profile-00222,7153,89,56,tenant-18,interactive,950,145,,,
profile-00223,7161,5207,164,tenant-11,batch,8000,900,,,
profile-00224,7172,3218,89,tenant-20,batch,8000,900,,,
profile-00225,7179,6610,237,tenant-05,batch,8000,900,profile-rag-01,,
profile-00226,7200,1912,125,tenant-12,batch,8000,900,profile-rag-32,,
profile-00227,7214,3607,80,tenant-18,batch,8000,900,,,
profile-00228,7227,115,55,tenant-17,interactive,950,145,,,
profile-00229,7229,1700,80,tenant-15,batch,8000,900,profile-rag-27,,
profile-00230,7242,3520,171,tenant-17,batch,8000,900,,,
profile-00231,7262,4581,149,tenant-11,standard,2600,280,profile-rag-26,,
profile-00232,7270,2073,207,tenant-14,standard,2600,280,profile-rag-05,,
profile-00233,7278,1942,100,tenant-18,batch,8000,900,,,
profile-00234,7297,4500,187,tenant-16,standard,2600,280,profile-rag-13,,
profile-00235,7312,2270,107,tenant-17,batch,8000,900,,,
profile-00236,7319,1793,179,tenant-04,batch,8000,900,profile-rag-19,,
profile-00237,7321,4500,110,tenant-15,standard,2600,280,profile-rag-16,,
profile-00238,7325,67,31,tenant-19,interactive,950,145,profile-chat-39,,
profile-00239,7342,1985,55,tenant-12,standard,2600,280,profile-rag-16,,
profile-00240,7355,145,39,tenant-17,interactive,950,145,,,
profile-00241,7359,3933,55,tenant-19,standard,2600,280,profile-rag-24,,
profile-00242,7367,88,64,tenant-11,interactive,950,145,,,
profile-00243,7385,274,386,tenant-15,interactive,950,145,,,
profile-00244,7386,4668,322,tenant-01,batch,8000,900,profile-rag-07,,
profile-00245,7388,54,32,tenant-20,interactive,950,145,,,
profile-00246,7388,2075,338,tenant-08,batch,8000,900,profile-rag-14,,
profile-00247,7400,1700,218,tenant-07,batch,8000,900,,,
profile-00248,7425,450,218,tenant-07,interactive,950,145,,,
profile-00249,7448,1700,90,tenant-06,batch,8000,900,profile-rag-12,,
profile-00250,7460,4500,293,tenant-07,standard,2600,280,profile-rag-09,,
profile-00251,7464,104,10,tenant-08,interactive,950,145,,,
profile-00252,7509,369,140,tenant-17,standard,2600,280,,,
profile-00253,7526,4203,105,tenant-13,batch,8000,900,,,
profile-00254,7542,4500,110,tenant-15,standard,2600,280,profile-rag-03,,
profile-00255,7549,1100,89,tenant-03,standard,2600,280,profile-rag-01,,
profile-00256,7589,1279,66,tenant-12,standard,2600,280,profile-rag-07,,
profile-00257,7633,4500,110,tenant-08,standard,2600,280,profile-rag-28,,
profile-00258,7667,65,58,tenant-14,interactive,950,145,,11431,
profile-00259,7677,2305,259,tenant-18,batch,8000,900,,,
profile-00260,7705,2118,121,tenant-14,batch,8000,900,,,
profile-00261,7746,4959,139,tenant-10,standard,2600,280,profile-rag-34,,
profile-00262,7751,4500,174,tenant-06,standard,2600,280,profile-rag-05,,
profile-00263,7777,4365,421,tenant-09,batch,8000,900,profile-rag-17,,
profile-00264,7812,2460,107,tenant-08,batch,8000,900,,,
profile-00265,7873,2235,55,tenant-05,interactive,950,145,profile-rag-17,,
profile-00266,7914,3435,143,tenant-01,batch,8000,900,profile-rag-28,,
profile-00267,7945,2218,163,tenant-09,batch,8000,900,,,
profile-00268,7988,2030,55,tenant-13,standard,2600,280,profile-rag-27,,
profile-00269,8008,4682,171,tenant-12,batch,8000,900,profile-rag-32,,
profile-00270,8080,1822,55,tenant-19,interactive,950,145,profile-rag-34,,
profile-00271,8081,3180,111,tenant-19,batch,8000,900,profile-rag-03,,
profile-00272,8087,3163,80,tenant-11,batch,8000,900,,,
profile-00273,8092,2352,143,tenant-12,batch,8000,900,,,
profile-00274,8113,2324,80,tenant-07,batch,8000,900,,,
profile-00275,8114,4500,110,tenant-12,standard,2600,280,profile-rag-06,,
profile-00276,8207,4500,136,tenant-08,standard,2600,280,profile-rag-07,,
profile-00277,8233,4929,99,tenant-05,batch,8000,900,profile-rag-14,,
profile-00278,8236,1700,129,tenant-09,batch,8000,900,,,
profile-00279,8310,2435,99,tenant-15,batch,8000,900,profile-rag-33,,
profile-00280,8386,1128,128,tenant-04,interactive,950,145,profile-rag-09,,
profile-00281,8405,3398,155,tenant-08,batch,8000,900,profile-rag-17,,
profile-00282,8440,1700,142,tenant-06,batch,8000,900,,,
profile-00283,8459,4215,81,tenant-17,standard,2600,280,profile-rag-19,,
profile-00284,8466,4500,141,tenant-06,standard,2600,280,profile-rag-08,,
profile-00285,8522,4500,311,tenant-02,standard,2600,280,profile-rag-15,,
profile-00286,8531,2600,155,tenant-20,interactive,950,145,profile-rag-30,,
profile-00287,8591,1796,156,tenant-03,batch,8000,900,profile-rag-20,,
profile-00288,8672,4610,183,tenant-01,standard,2600,280,profile-rag-07,,
profile-00289,8708,4104,80,tenant-01,batch,8000,900,,,
profile-00290,8812,7807,110,tenant-03,batch,8000,900,profile-rag-32,,
profile-00291,8816,320,616,tenant-07,interactive,950,145,,,
profile-00292,8851,2348,101,tenant-17,batch,8000,900,,,
profile-00293,8873,4500,125,tenant-16,standard,2600,280,profile-rag-33,,
profile-00294,8918,2466,169,tenant-13,standard,2600,280,profile-rag-35,,
profile-00295,8975,78,54,tenant-07,interactive,950,145,,,
profile-00296,9014,2733,94,tenant-09,batch,8000,900,profile-rag-18,,
profile-00297,9033,161,35,tenant-16,interactive,950,145,,,
profile-00298,9073,175,33,tenant-19,interactive,950,145,,,
profile-00299,9125,2249,124,tenant-18,batch,8000,900,profile-rag-04,,
profile-00300,9132,7058,119,tenant-02,batch,8000,900,,,
profile-00301,9140,1872,55,tenant-07,standard,2600,280,profile-rag-28,,
profile-00302,9171,7523,129,tenant-01,interactive,950,145,profile-rag-11,,
profile-00303,9177,2207,123,tenant-01,batch,8000,900,,,
profile-00304,9237,42,94,tenant-01,interactive,950,145,,,
profile-00305,9237,220,306,tenant-15,standard,2600,280,,,
profile-00306,9277,7138,110,tenant-20,standard,2600,280,profile-rag-15,20208,
profile-00307,9292,220,716,tenant-15,standard,2600,280,profile-code-01,,
profile-00308,9331,58,25,tenant-09,interactive,950,145,,,
profile-00309,9367,4500,110,tenant-13,standard,2600,280,profile-rag-02,,
profile-00310,9406,2987,80,tenant-01,batch,8000,900,profile-rag-02,,
profile-00311,9416,5891,80,tenant-12,batch,8000,900,profile-rag-23,,
profile-00312,9478,3686,171,tenant-14,batch,8000,900,,,
profile-00313,9483,4500,110,tenant-20,standard,2600,280,profile-rag-15,,
profile-00314,9491,110,82,tenant-18,interactive,950,145,,,
profile-00315,9602,1750,55,tenant-06,interactive,950,145,profile-rag-24,,
profile-00316,9637,2669,91,tenant-05,batch,8000,900,,,
profile-00317,9649,1211,98,tenant-13,interactive,950,145,profile-rag-25,,
profile-00318,9720,1353,107,tenant-06,standard,2600,280,profile-rag-14,,
profile-00319,9721,2241,175,tenant-05,batch,8000,900,profile-rag-19,,
profile-00320,9802,3373,209,tenant-03,batch,8000,900,,,
profile-00321,9815,421,219,tenant-06,standard,2600,280,profile-code-07,,
profile-00322,9836,2139,281,tenant-04,batch,8000,900,profile-rag-15,,
profile-00323,9847,720,631,tenant-13,standard,2600,280,,,
profile-00324,9895,1700,80,tenant-04,batch,8000,900,,,
profile-00325,10003,193,138,tenant-01,interactive,950,145,,,
profile-00326,10031,1761,166,tenant-05,batch,8000,900,profile-rag-10,,
profile-00327,10041,4500,125,tenant-15,interactive,950,145,profile-rag-10,,
profile-00328,10077,2132,166,tenant-03,standard,2600,280,profile-rag-12,,
profile-00329,10087,4327,80,tenant-06,batch,8000,900,profile-rag-05,,
profile-00330,10131,3598,98,tenant-13,batch,8000,900,,,
profile-00331,10148,4623,79,tenant-14,interactive,950,145,profile-rag-32,,
profile-00332,10211,1904,210,tenant-16,batch,8000,900,,,
profile-00333,10223,3107,300,tenant-09,batch,8000,900,profile-rag-07,,
profile-00334,10242,496,984,tenant-20,standard,2600,280,,,
profile-00335,10263,2259,80,tenant-12,batch,8000,900,profile-rag-12,,
profile-00336,10308,3465,80,tenant-15,batch,8000,900,profile-rag-17,,
profile-00337,10314,1997,304,tenant-03,batch,8000,900,profile-rag-18,,
profile-00338,10346,2241,77,tenant-18,interactive,950,145,profile-rag-08,,
profile-00339,10348,4500,130,tenant-02,standard,2600,280,profile-rag-18,,
profile-00340,10411,1957,158,tenant-04,batch,8000,900,profile-rag-29,,
profile-00341,10467,2202,371,tenant-02,batch,8000,900,,,
profile-00342,10527,2721,125,tenant-05,batch,8000,900,profile-rag-03,,
profile-00343,10578,76,113,tenant-03,interactive,950,145,,,
profile-00344,10621,84,102,tenant-18,interactive,950,145,,,
profile-00345,10629,1900,86,tenant-05,batch,8000,900,,,
profile-00346,10649,5956,117,tenant-20,standard,2600,280,profile-rag-33,,
profile-00347,10699,1700,328,tenant-20,batch,8000,900,profile-rag-08,,
profile-00348,10747,3473,152,tenant-10,batch,8000,900,profile-rag-29,,
profile-00349,10758,2691,153,tenant-04,standard,2600,280,profile-rag-25,,
profile-00350,10840,2489,143,tenant-03,batch,8000,900,profile-rag-16,,
profile-00351,10872,4500,148,tenant-17,interactive,950,145,profile-rag-09,,
profile-00352,10962,1711,55,tenant-09,standard,2600,280,profile-rag-00,,
profile-00353,11003,4500,128,tenant-10,standard,2600,280,profile-rag-06,,
profile-00354,11010,1778,124,tenant-15,batch,8000,900,,,
profile-00355,11024,429,879,tenant-05,interactive,950,145,profile-code-08,,
profile-00356,11032,6402,118,tenant-06,batch,8000,900,profile-rag-14,,
profile-00357,11033,169,81,tenant-17,interactive,950,145,,,
profile-00358,11037,492,351,tenant-12,standard,2600,280,,,
profile-00359,11089,4641,165,tenant-12,standard,2600,280,profile-rag-17,,
profile-00360,11150,119,45,tenant-18,interactive,950,145,,,
profile-00361,11155,3549,102,tenant-02,batch,8000,900,,,
profile-00362,11163,4500,396,tenant-14,standard,2600,280,profile-rag-01,,
profile-00363,11204,3597,139,tenant-08,batch,8000,900,profile-rag-16,,
profile-00364,11257,2821,98,tenant-12,batch,8000,900,profile-rag-33,,
profile-00365,11269,3348,91,tenant-13,batch,8000,900,profile-rag-02,,
profile-00366,11269,1700,299,tenant-01,batch,8000,900,profile-rag-33,,
profile-00367,11327,4173,59,tenant-03,standard,2600,280,profile-rag-04,,
profile-00368,11374,4591,110,tenant-14,standard,2600,280,profile-rag-12,,
profile-00369,11376,4995,115,tenant-01,interactive,950,145,profile-rag-14,,
profile-00370,11392,2277,92,tenant-09,standard,2600,280,profile-rag-11,,
profile-00371,11442,9086,80,tenant-05,batch,8000,900,profile-rag-31,,
profile-00372,11471,220,202,tenant-07,interactive,950,145,,,
profile-00373,11577,2244,80,tenant-12,batch,8000,900,,,
profile-00374,11582,1312,55,tenant-20,interactive,950,145,profile-rag-22,,
profile-00375,11593,2878,245,tenant-09,standard,2600,280,profile-rag-06,,
profile-00376,11695,4500,379,tenant-06,interactive,950,145,profile-rag-29,15095,
profile-00377,11714,2914,167,tenant-14,batch,8000,900,,,
profile-00378,11733,4500,212,tenant-01,standard,2600,280,profile-rag-30,,
profile-00379,11735,1700,81,tenant-11,batch,8000,900,,,
profile-00380,11750,1925,185,tenant-03,batch,8000,900,,,
profile-00381,11769,4500,110,tenant-14,batch,8000,900,profile-rag-31,,
profile-00382,11798,1995,80,tenant-01,batch,8000,900,,,
profile-00383,11817,5021,439,tenant-03,batch,8000,900,profile-rag-05,,
profile-00384,11876,4727,233,tenant-06,batch,8000,900,,,
profile-00385,11876,1663,111,tenant-06,standard,2600,280,profile-rag-08,,
profile-00386,11903,130,63,tenant-13,interactive,950,145,,,
profile-00387,11905,6361,110,tenant-14,interactive,950,145,profile-rag-15,,
profile-00388,12000,4624,149,tenant-04,batch,8000,900,profile-rag-12,,
profile-00389,12011,2090,310,tenant-11,batch,8000,900,,,
profile-00390,12050,2109,55,tenant-15,interactive,950,145,profile-rag-03,,
profile-00391,12104,1700,258,tenant-02,batch,8000,900,profile-rag-21,,
profile-00392,12104,1729,254,tenant-12,batch,8000,900,,,
profile-00393,12109,7913,229,tenant-01,standard,2600,280,profile-rag-24,,
profile-00394,12117,6884,350,tenant-11,batch,8000,900,,,
