request_id,arrival_time_ms,prompt_tokens,output_tokens,tenant_id,priority_class,ttft_slo_ms,itl_slo_ms,prefix_id,abandoned_at_ms,request_type
burstgpt-000121,612140,31,144,model-chatgpt,interactive,950,145,,,
burstgpt-000122,612880,21,16,model-chatgpt,interactive,950,145,,,
burstgpt-000123,612980,578,300,model-chatgpt,interactive,950,145,,,
burstgpt-000124,613440,68,232,model-chatgpt,interactive,950,145,,,
burstgpt-000125,615800,14,423,model-chatgpt,interactive,950,145,,,
burstgpt-000126,616940,839,465,model-chatgpt,interactive,950,145,,,
burstgpt-000127,617460,447,381,model-chatgpt,interactive,950,145,,,
burstgpt-000128,617880,838,436,model-chatgpt,interactive,950,145,,,
burstgpt-000129,623160,1107,288,model-chatgpt,interactive,950,145,,,
burstgpt-000130,624780,1306,245,model-chatgpt,interactive,950,145,,,
burstgpt-000131,625760,1458,366,model-chatgpt,interactive,950,145,,,
burstgpt-000132,627700,1524,427,model-chatgpt,interactive,950,145,,,
burstgpt-000133,629060,1435,462,model-chatgpt,interactive,950,145,,,
burstgpt-000134,635700,1618,161,model-chatgpt,interactive,950,145,,,
burstgpt-000135,636100,1536,208,model-chatgpt,interactive,950,145,,,
burstgpt-000136,636420,1385,150,model-chatgpt,interactive,950,145,,,
burstgpt-000137,636720,1113,197,model-chatgpt,interactive,950,145,,,
burstgpt-000138,638020,109,1413,model-chatgpt,interactive,950,145,,,
burstgpt-000139,639600,45,972,model-chatgpt,interactive,950,145,,,
burstgpt-000140,639780,36,307,model-chatgpt,interactive,950,145,,,
burstgpt-000141,639980,380,210,model-gpt-4,interactive,950,145,,,
burstgpt-000142,640580,28,62,model-chatgpt,interactive,950,145,,,
burstgpt-000143,642280,42,954,model-chatgpt,interactive,950,145,,,
burstgpt-000144,643600,246,130,model-chatgpt,interactive,950,145,,,
burstgpt-000145,644840,395,787,model-chatgpt,interactive,950,145,,,
burstgpt-000146,646120,1254,312,model-chatgpt,interactive,950,145,,,
burstgpt-000147,647640,840,246,model-chatgpt,interactive,950,145,,,
burstgpt-000148,649660,1169,845,model-chatgpt,interactive,950,145,,,
burstgpt-000149,651120,1304,343,model-chatgpt,interactive,950,145,,,
burstgpt-000150,651540,19,56,model-chatgpt,interactive,950,145,,,
burstgpt-000151,651880,92,252,model-chatgpt,interactive,950,145,,,
burstgpt-000152,651920,69,381,model-chatgpt,interactive,950,145,,,
burstgpt-000153,652400,10,318,model-chatgpt,interactive,950,145,,,
burstgpt-000154,653020,531,40,model-chatgpt,interactive,950,145,,,
burstgpt-000155,653160,23,426,model-chatgpt,interactive,950,145,,,
burstgpt-000156,653380,49,11,model-chatgpt,interactive,950,145,,,
burstgpt-000157,653460,40,541,model-chatgpt,interactive,950,145,,,
burstgpt-000158,653500,99,470,model-gpt-4,interactive,950,145,,,
burstgpt-000159,653860,134,55,model-chatgpt,interactive,950,145,,,
burstgpt-000160,656300,42,1362,model-chatgpt,interactive,950,145,,,
burstgpt-000161,658200,1877,455,model-chatgpt,interactive,950,145,,,
burstgpt-000162,658820,12,391,model-chatgpt,interactive,950,145,,,
burstgpt-000163,660240,302,119,model-chatgpt,interactive,950,145,,,
burstgpt-000164,660600,447,639,model-chatgpt,interactive,950,145,,,
burstgpt-000165,660740,10,3,model-chatgpt,interactive,950,145,,,
burstgpt-000166,661260,26,67,model-chatgpt,interactive,950,145,,,
burstgpt-000167,661340,103,16,model-chatgpt,interactive,950,145,,,
burstgpt-000168,662120,1737,300,model-chatgpt,interactive,950,145,,,
burstgpt-000169,664020,22,416,model-chatgpt,interactive,950,145,,,
burstgpt-000170,666140,111,1158,model-chatgpt,interactive,950,145,,,
burstgpt-000171,666160,100,104,model-chatgpt,interactive,950,145,,,
burstgpt-000172,666380,1416,586,model-chatgpt,interactive,950,145,,,
burstgpt-000173,667320,39,1238,model-chatgpt,interactive,950,145,,,
burstgpt-000174,668040,22,287,model-chatgpt,interactive,950,145,,,
burstgpt-000175,668120,13,4,model-chatgpt,interactive,950,145,,,
burstgpt-000176,668160,405,256,model-chatgpt,interactive,950,145,,,
burstgpt-000177,668640,38,19,model-chatgpt,interactive,950,145,,,
burstgpt-000178,668980,708,44,model-chatgpt,interactive,950,145,,,
burstgpt-000179,669520,963,109,model-chatgpt,interactive,950,145,,,
burstgpt-000180,670080,1276,266,model-chatgpt,interactive,950,145,,,
burstgpt-000181,670100,1065,524,model-chatgpt,interactive,950,145,,,
burstgpt-000182,670440,271,54,model-chatgpt,interactive,950,145,,,
burstgpt-000183,671520,1314,1903,model-chatgpt,interactive,950,145,,,
burstgpt-000184,671940,337,356,model-chatgpt,interactive,950,145,,,
burstgpt-000185,672540,123,261,model-chatgpt,interactive,950,145,,,
burstgpt-000186,672540,387,58,model-chatgpt,interactive,950,145,,,
burstgpt-000187,672640,102,36,model-chatgpt,interactive,950,145,,,
burstgpt-000188,673820,854,350,model-chatgpt,interactive,950,145,,,
burstgpt-000189,674840,522,65,model-chatgpt,interactive,950,145,,,
burstgpt-000190,675580,916,484,model-chatgpt,interactive,950,145,,,
burstgpt-000191,676100,603,6,model-chatgpt,interactive,950,145,,,
burstgpt-000192,676900,628,495,model-chatgpt,interactive,950,145,,,
burstgpt-000193,677220,31,26,model-chatgpt,interactive,950,145,,,
burstgpt-000194,680200,16,421,model-chatgpt,interactive,950,145,,,
burstgpt-000195,680220,1640,664,model-chatgpt,interactive,950,145,,,
burstgpt-000196,680600,1232,438,model-chatgpt,interactive,950,145,,,
burstgpt-000197,680900,489,92,model-chatgpt,interactive,950,145,,,
burstgpt-000198,681260,40,1092,model-chatgpt,interactive,950,145,,,
burstgpt-000199,681280,461,496,model-chatgpt,interactive,950,145,,,
burstgpt-000200,681420,362,155,model-chatgpt,interactive,950,145,,,
burstgpt-000201,681640,149,3,model-chatgpt,interactive,950,145,,,
burstgpt-000202,681900,1540,35,model-chatgpt,interactive,950,145,,,
burstgpt-000203,681940,974,513,model-gpt-4,interactive,950,145,,,
burstgpt-000204,682000,541,201,model-chatgpt,interactive,950,145,,,
burstgpt-000205,682240,954,51,model-chatgpt,interactive,950,145,,,
burstgpt-000206,682420,930,92,model-chatgpt,interactive,950,145,,,
burstgpt-000207,682480,34,15,model-chatgpt,interactive,950,145,,,
burstgpt-000208,682680,1169,2019,model-chatgpt,interactive,950,145,,,
burstgpt-000209,682820,1512,368,model-gpt-4,interactive,950,145,,,
burstgpt-000210,683360,1994,570,model-chatgpt,interactive,950,145,,,
burstgpt-000211,683360,489,338,model-chatgpt,interactive,950,145,,,
burstgpt-000212,683760,72,19,model-chatgpt,interactive,950,145,,,
burstgpt-000213,684820,1692,401,model-chatgpt,interactive,950,145,,,
burstgpt-000214,685040,849,5,model-chatgpt,interactive,950,145,,,
burstgpt-000215,685320,490,27,model-chatgpt,interactive,950,145,,,
burstgpt-000216,685360,205,144,model-chatgpt,interactive,950,145,,,
burstgpt-000217,685460,1390,260,model-chatgpt,interactive,950,145,,,
burstgpt-000218,685720,547,302,model-chatgpt,interactive,950,145,,,
burstgpt-000219,685780,32,262,model-gpt-4,interactive,950,145,,,
burstgpt-000220,686300,1021,335,model-chatgpt,interactive,950,145,,,
burstgpt-000221,686360,122,376,model-chatgpt,interactive,950,145,,,
burstgpt-000222,686840,1844,233,model-chatgpt,interactive,950,145,,,
burstgpt-000223,686940,98,33,model-chatgpt,interactive,950,145,,,
burstgpt-000224,687580,436,31,model-chatgpt,interactive,950,145,,,
burstgpt-000225,688000,30,294,model-chatgpt,interactive,950,145,,,
burstgpt-000226,688300,55,34,model-chatgpt,interactive,950,145,,,
burstgpt-000227,688780,16,199,model-chatgpt,interactive,950,145,,,
burstgpt-000228,690400,704,331,model-chatgpt,interactive,950,145,,,
burstgpt-000229,690580,71,731,model-chatgpt,interactive,950,145,,,
burstgpt-000230,690740,47,32,model-chatgpt,interactive,950,145,,,
burstgpt-000231,691100,1298,630,model-chatgpt,interactive,950,145,,,
burstgpt-000232,691920,15,115,model-gpt-4,interactive,950,145,,,
burstgpt-000233,692200,145,314,model-gpt-4,interactive,950,145,,,
burstgpt-000234,693500,477,297,model-gpt-4,interactive,950,145,,,
burstgpt-000235,694820,189,253,model-gpt-4,interactive,950,145,,,
burstgpt-000236,695060,418,95,model-chatgpt,interactive,950,145,,,
burstgpt-000237,695300,585,26,model-gpt-4,interactive,950,145,,,
burstgpt-000238,695940,757,211,model-gpt-4,interactive,950,145,,,
burstgpt-000239,696260,705,299,model-chatgpt,interactive,950,145,,,
burstgpt-000240,696380,203,200,model-gpt-4,interactive,950,145,,,
burstgpt-000241,696540,17,114,model-chatgpt,interactive,950,145,,,
burstgpt-000242,697260,22,29,model-chatgpt,interactive,950,145,,,
burstgpt-000243,697420,210,416,model-chatgpt,interactive,950,145,,,
burstgpt-000244,697700,978,197,model-gpt-4,interactive,950,145,,,
burstgpt-000245,697820,188,181,model-gpt-4,interactive,950,145,,,
burstgpt-000246,698120,226,362,model-gpt-4,interactive,950,145,,,
burstgpt-000247,698280,16,18,model-chatgpt,interactive,950,145,,,
burstgpt-000248,698460,45,14,model-chatgpt,interactive,950,145,,,
burstgpt-000249,698760,163,19,model-gpt-4,interactive,950,145,,,
burstgpt-000250,699620,1258,384,model-chatgpt,interactive,950,145,,,
burstgpt-000251,699660,1956,353,model-chatgpt,interactive,950,145,,,
burstgpt-000252,699800,389,221,model-gpt-4,interactive,950,145,,,
burstgpt-000253,700220,1046,395,model-chatgpt,interactive,950,145,,,
burstgpt-000254,701020,867,30,model-chatgpt,interactive,950,145,,,
burstgpt-000255,701640,145,618,model-chatgpt,interactive,950,145,,,
burstgpt-000256,701820,603,339,model-gpt-4,interactive,950,145,,,
burstgpt-000257,702540,19,380,model-gpt-4,interactive,950,145,,,
burstgpt-000258,702580,870,80,model-chatgpt,interactive,950,145,,,
burstgpt-000259,702660,72,13,model-chatgpt,interactive,950,145,,,
burstgpt-000260,702740,963,90,model-chatgpt,interactive,950,145,,,
burstgpt-000261,702880,33,82,model-gpt-4,interactive,950,145,,,
burstgpt-000262,703020,342,231,model-gpt-4,interactive,950,145,,,
burstgpt-000263,703120,161,22,model-gpt-4,interactive,950,145,,,
burstgpt-000264,703260,419,385,model-gpt-4,interactive,950,145,,,
burstgpt-000265,703460,244,149,model-chatgpt,interactive,950,145,,,
burstgpt-000266,703580,66,36,model-chatgpt,interactive,950,145,,,
burstgpt-000267,704300,162,14,model-chatgpt,interactive,950,145,,,
burstgpt-000268,704440,210,17,model-gpt-4,interactive,950,145,,,
burstgpt-000269,704600,862,214,model-chatgpt,interactive,950,145,,,
burstgpt-000270,704780,263,17,model-chatgpt,interactive,950,145,,,
burstgpt-000271,704820,168,35,model-chatgpt,interactive,950,145,,,
burstgpt-000272,705060,1122,59,model-chatgpt,interactive,950,145,,,
burstgpt-000273,705100,1036,13,model-chatgpt,interactive,950,145,,,
burstgpt-000274,705220,353,15,model-chatgpt,interactive,950,145,,,
burstgpt-000275,705760,354,342,model-chatgpt,interactive,950,145,,,
burstgpt-000276,706280,302,887,model-chatgpt,interactive,950,145,,,
burstgpt-000277,707280,723,541,model-chatgpt,interactive,950,145,,,
burstgpt-000278,707300,1202,157,model-chatgpt,interactive,950,145,,,
burstgpt-000279,707380,466,60,model-gpt-4,interactive,950,145,,,
burstgpt-000280,707960,217,241,model-chatgpt,interactive,950,145,,,
burstgpt-000281,708100,25,57,model-chatgpt,interactive,950,145,,,
burstgpt-000282,708200,1360,702,model-chatgpt,interactive,950,145,,,
burstgpt-000283,708420,70,82,model-chatgpt,interactive,950,145,,,
burstgpt-000284,708480,10,111,model-chatgpt,interactive,950,145,,,
burstgpt-000285,708960,140,98,model-chatgpt,interactive,950,145,,,
burstgpt-000286,709080,20,556,model-chatgpt,interactive,950,145,,,
burstgpt-000287,710300,590,93,model-chatgpt,interactive,950,145,,,
burstgpt-000288,710720,308,151,model-chatgpt,interactive,950,145,,,
burstgpt-000289,711420,58,26,model-gpt-4,interactive,950,145,,,
burstgpt-000290,712120,35,12,model-chatgpt,interactive,950,145,,,
burstgpt-000291,712840,74,19,model-chatgpt,interactive,950,145,,,
burstgpt-000292,714820,15,38,model-chatgpt,interactive,950,145,,,
burstgpt-000293,715420,396,333,model-chatgpt,interactive,950,145,,,
burstgpt-000294,715660,247,506,model-chatgpt,interactive,950,145,,,
burstgpt-000295,715820,757,356,model-chatgpt,interactive,950,145,,,
burstgpt-000296,716220,45,32,model-gpt-4,interactive,950,145,,,
burstgpt-000297,716640,273,25,model-gpt-4,interactive,950,145,,,
burstgpt-000298,717120,274,442,model-chatgpt,interactive,950,145,,,
burstgpt-000299,717420,1130,812,model-chatgpt,interactive,950,145,,,
burstgpt-000300,717780,820,26,model-gpt-4,interactive,950,145,,,
burstgpt-000301,717860,788,188,model-gpt-4,interactive,950,145,,,
burstgpt-000302,718320,18,412,model-chatgpt,interactive,950,145,,,
burstgpt-000303,718980,179,329,model-chatgpt,interactive,950,145,,,
burstgpt-000304,719400,19,38,model-chatgpt,interactive,950,145,,,
burstgpt-000305,720320,23,27,model-chatgpt,interactive,950,145,,,
burstgpt-000306,720400,1286,16,model-chatgpt,interactive,950,145,,,
burstgpt-000307,720760,535,297,model-chatgpt,interactive,950,145,,,
burstgpt-000308,721000,17,7,model-chatgpt,interactive,950,145,,,
burstgpt-000309,721280,36,24,model-chatgpt,interactive,950,145,,,
burstgpt-000310,721380,992,15,model-chatgpt,interactive,950,145,,,
burstgpt-000311,721840,695,16,model-gpt-4,interactive,950,145,,,
burstgpt-000312,722180,36,238,model-chatgpt,interactive,950,145,,,
burstgpt-000313,722220,146,299,model-gpt-4,interactive,950,145,,,
burstgpt-000314,722320,149,256,model-gpt-4,interactive,950,145,,,
burstgpt-000315,723200,73,273,model-chatgpt,interactive,950,145,,,
burstgpt-000316,723360,985,74,model-gpt-4,interactive,950,145,,,
burstgpt-000317,723800,18,457,model-chatgpt,interactive,950,145,,,
burstgpt-000318,724820,1958,737,model-gpt-4,interactive,950,145,,,
burstgpt-000319,725540,36,505,model-gpt-4,interactive,950,145,,,
burstgpt-000320,725620,66,17,model-chatgpt,interactive,950,145,,,
burstgpt-000321,726060,88,300,model-chatgpt,interactive,950,145,,,
burstgpt-000322,726080,203,285,model-chatgpt,interactive,950,145,,,
burstgpt-000323,726760,232,514,model-chatgpt,interactive,950,145,,,
burstgpt-000324,726940,74,404,model-gpt-4,interactive,950,145,,,
burstgpt-000325,727140,537,249,model-chatgpt,interactive,950,145,,,
burstgpt-000326,727600,567,416,model-gpt-4,interactive,950,145,,,
burstgpt-000327,728600,14,203,model-chatgpt,interactive,950,145,,,
burstgpt-000328,728840,995,454,model-gpt-4,interactive,950,145,,,
burstgpt-000329,729320,836,701,model-chatgpt,interactive,950,145,,,
burstgpt-000330,729480,81,999,model-chatgpt,interactive,950,145,,,
burstgpt-000331,730220,477,163,model-chatgpt,interactive,950,145,,,
burstgpt-000332,731720,1098,721,model-chatgpt,interactive,950,145,,,
burstgpt-000333,732040,29,2,model-gpt-4,interactive,950,145,,,
burstgpt-000334,732240,24,14,model-chatgpt,interactive,950,145,,,
burstgpt-000335,732420,1475,485,model-gpt-4,interactive,950,145,,,
burstgpt-000336,732660,1025,405,model-gpt-4,interactive,950,145,,,
burstgpt-000337,732820,391,25,model-gpt-4,interactive,950,145,,,
burstgpt-000338,732840,48,11,model-chatgpt,interactive,950,145,,,
burstgpt-000339,733100,69,14,model-chatgpt,interactive,950,145,,,
burstgpt-000340,733200,36,370,model-chatgpt,interactive,950,145,,,
burstgpt-000341,733360,347,147,model-gpt-4,interactive,950,145,,,
burstgpt-000342,733900,1847,1362,model-chatgpt,interactive,950,145,,,
burstgpt-000343,733920,510,599,model-gpt-4,interactive,950,145,,,
burstgpt-000344,734220,20,606,model-chatgpt,interactive,950,145,,,
burstgpt-000345,734660,20,171,model-chatgpt,interactive,950,145,,,
burstgpt-000346,735680,26,23,model-chatgpt,interactive,950,145,,,
burstgpt-000347,735720,299,20,model-chatgpt,interactive,950,145,,,
burstgpt-000348,735980,1995,663,model-gpt-4,interactive,950,145,,,
burstgpt-000349,736000,59,31,model-chatgpt,interactive,950,145,,,
burstgpt-000350,736620,1365,214,model-chatgpt,interactive,950,145,,,
burstgpt-000351,736900,1595,354,model-chatgpt,interactive,950,145,,,
burstgpt-000352,737260,500,238,model-gpt-4,interactive,950,145,,,
burstgpt-000353,737560,51,1442,model-chatgpt,interactive,950,145,,,
burstgpt-000354,738200,2126,379,model-gpt-4,interactive,950,145,,,
burstgpt-000355,738340,33,81,model-chatgpt,interactive,950,145,,,
burstgpt-000356,739260,79,59,model-chatgpt,interactive,950,145,,,
burstgpt-000357,739680,145,45,model-gpt-4,interactive,950,145,,,
burstgpt-000358,739700,118,24,model-chatgpt,interactive,950,145,,,
burstgpt-000359,739760,222,43,model-chatgpt,interactive,950,145,,,
burstgpt-000360,739840,21,387,model-chatgpt,interactive,950,145,,,
burstgpt-000361,739900,752,280,model-gpt-4,interactive,950,145,,,
burstgpt-000362,740020,158,104,model-chatgpt,interactive,950,145,,,
burstgpt-000363,740060,170,14,model-chatgpt,interactive,950,145,,,
burstgpt-000364,740960,290,90,model-chatgpt,interactive,950,145,,,
burstgpt-000365,741520,601,327,model-chatgpt,interactive,950,145,,,
burstgpt-000366,742020,29,213,model-gpt-4,interactive,950,145,,,
burstgpt-000367,742240,112,110,model-gpt-4,interactive,950,145,,,
burstgpt-000368,742700,50,962,model-chatgpt,interactive,950,145,,,
burstgpt-000369,742860,733,311,model-chatgpt,interactive,950,145,,,
burstgpt-000370,743460,9,9,model-chatgpt,interactive,950,145,,,
burstgpt-000371,743540,40,11,model-chatgpt,interactive,950,145,,,
burstgpt-000372,743560,41,552,model-gpt-4,interactive,950,145,,,
burstgpt-000373,743680,1544,1421,model-chatgpt,interactive,950,145,,,
burstgpt-000374,743860,28,231,model-gpt-4,interactive,950,145,,,
burstgpt-000375,743920,24,443,model-chatgpt,interactive,950,145,,,
burstgpt-000376,744260,657,1011,model-chatgpt,interactive,950,145,,,
burstgpt-000377,744460,60,46,model-chatgpt,interactive,950,145,,,
burstgpt-000378,744600,275,225,model-gpt-4,interactive,950,145,,,
burstgpt-000379,745000,50,1143,model-chatgpt,interactive,950,145,,,
burstgpt-000380,745340,251,23,model-gpt-4,interactive,950,145,,,
burstgpt-000381,745380,18,70,model-gpt-4,interactive,950,145,,,
burstgpt-000382,745380,67,58,model-chatgpt,interactive,950,145,,,
burstgpt-000383,745440,281,239,model-gpt-4,interactive,950,145,,,
burstgpt-000384,745720,1061,1161,model-chatgpt,interactive,950,145,,,
burstgpt-000385,746180,484,308,model-chatgpt,interactive,950,145,,,
burstgpt-000386,746220,126,43,model-chatgpt,interactive,950,145,,,
burstgpt-000387,746640,723,170,model-chatgpt,interactive,950,145,,,
burstgpt-000388,746700,50,1265,model-chatgpt,interactive,950,145,,,
burstgpt-000389,746740,967,357,model-chatgpt,interactive,950,145,,,
burstgpt-000390,747420,106,329,model-gpt-4,interactive,950,145,,,
burstgpt-000391,747460,815,717,model-chatgpt,interactive,950,145,,,
