request_id,arrival_time_ms,prompt_tokens,output_tokens,tenant_id,priority_class,ttft_slo_ms,itl_slo_ms,prefix_id,abandoned_at_ms,request_type
burstgpt-000044,34965,127,268,model-gpt-4,interactive,950,145,,,
burstgpt-000045,37185,665,167,model-gpt-4,interactive,950,145,,,
burstgpt-000046,39885,855,297,model-gpt-4,interactive,950,145,,,
burstgpt-000047,40235,1191,30,model-gpt-4,interactive,950,145,,,
burstgpt-000048,40605,18,67,model-gpt-4,interactive,950,145,,,
burstgpt-000049,41015,101,148,model-gpt-4,interactive,950,145,,,
burstgpt-000050,41030,112,336,model-chatgpt,interactive,950,145,,,
burstgpt-000051,41265,264,76,model-gpt-4,interactive,950,145,,,
burstgpt-000052,43380,82,343,model-chatgpt,interactive,950,145,,,
burstgpt-000053,43885,506,343,model-chatgpt,interactive,950,145,,,
burstgpt-000054,44920,530,339,model-chatgpt,interactive,950,145,,,
burstgpt-000055,45050,942,396,model-chatgpt,interactive,950,145,,,
burstgpt-000056,47065,1364,416,model-chatgpt,interactive,950,145,,,
burstgpt-000057,51000,122,496,model-chatgpt,interactive,950,145,,,
burstgpt-000058,52045,24,63,model-chatgpt,interactive,950,145,,,
burstgpt-000059,52190,698,258,model-chatgpt,interactive,950,145,,,
burstgpt-000060,52860,103,76,model-chatgpt,interactive,950,145,,,
burstgpt-000061,52975,1073,129,model-chatgpt,interactive,950,145,,,
burstgpt-000062,52990,200,95,model-chatgpt,interactive,950,145,,,
burstgpt-000063,53155,1282,188,model-chatgpt,interactive,950,145,,,
burstgpt-000064,53320,1762,418,model-chatgpt,interactive,950,145,,,
burstgpt-000065,53675,1625,268,model-chatgpt,interactive,950,145,,,
burstgpt-000066,53775,25,326,model-chatgpt,interactive,950,145,,,
burstgpt-000067,53775,1639,188,model-chatgpt,interactive,950,145,,,
burstgpt-000068,54035,42,197,model-chatgpt,interactive,950,145,,,
burstgpt-000069,54100,1637,231,model-chatgpt,interactive,950,145,,,
burstgpt-000070,54720,1701,381,model-chatgpt,interactive,950,145,,,
burstgpt-000071,54950,383,319,model-chatgpt,interactive,950,145,,,
burstgpt-000072,55455,266,246,model-chatgpt,interactive,950,145,,,
burstgpt-000073,57030,1450,497,model-chatgpt,interactive,950,145,,,
burstgpt-000074,57560,1631,422,model-chatgpt,interactive,950,145,,,
burstgpt-000075,57670,540,285,model-chatgpt,interactive,950,145,,,
burstgpt-000076,58185,1797,577,model-chatgpt,interactive,950,145,,,
burstgpt-000077,59060,20,310,model-chatgpt,interactive,950,145,,,
burstgpt-000078,59240,352,298,model-chatgpt,interactive,950,145,,,
burstgpt-000079,62775,726,334,model-chatgpt,interactive,950,145,,,
burstgpt-000080,73065,870,269,model-chatgpt,interactive,950,145,,,
burstgpt-000081,95075,66,342,model-chatgpt,interactive,950,145,,,
burstgpt-000082,95515,478,296,model-chatgpt,interactive,950,145,,,
burstgpt-000083,97470,837,292,model-chatgpt,interactive,950,145,,,
burstgpt-000084,97980,1152,237,model-chatgpt,interactive,950,145,,,
burstgpt-000085,101415,42,17,model-chatgpt,interactive,950,145,,,
burstgpt-000086,134670,29,69,model-chatgpt,interactive,950,145,,,
burstgpt-000087,135160,136,74,model-chatgpt,interactive,950,145,,,
burstgpt-000088,135785,229,69,model-chatgpt,interactive,950,145,,,
burstgpt-000089,136510,326,66,model-chatgpt,interactive,950,145,,,
burstgpt-000090,139445,408,322,model-chatgpt,interactive,950,145,,,
burstgpt-000091,139715,667,79,model-chatgpt,interactive,950,145,,,
burstgpt-000092,141920,657,192,model-chatgpt,interactive,950,145,,,
burstgpt-000093,142155,788,292,model-chatgpt,interactive,950,145,,,
burstgpt-000094,142830,1035,227,model-chatgpt,interactive,950,145,,,
burstgpt-000095,143800,930,83,model-gpt-4,standard,2600,280,,,
burstgpt-000096,144120,929,80,model-gpt-4,standard,2600,280,,,
burstgpt-000097,147225,36,14,model-chatgpt,interactive,950,145,,,
burstgpt-000098,147720,103,23,model-chatgpt,interactive,950,145,,,
burstgpt-000099,147815,209,242,model-chatgpt,interactive,950,145,,,
burstgpt-000100,148215,505,166,model-chatgpt,interactive,950,145,,,
burstgpt-000101,149085,166,34,model-chatgpt,interactive,950,145,,,
burstgpt-000102,149135,19,326,model-chatgpt,interactive,950,145,,,
burstgpt-000103,149215,239,30,model-chatgpt,interactive,950,145,,,
burstgpt-000104,149325,357,559,model-chatgpt,interactive,950,145,,,
burstgpt-000105,149510,320,28,model-chatgpt,interactive,950,145,,,
burstgpt-000106,149910,333,35,model-chatgpt,interactive,950,145,,,
burstgpt-000107,149935,342,11,model-chatgpt,interactive,950,145,,,
burstgpt-000108,150095,353,62,model-chatgpt,interactive,950,145,,,
burstgpt-000109,150455,26,205,model-chatgpt,interactive,950,145,,,
burstgpt-000110,151595,950,67,model-chatgpt,interactive,950,145,,,
burstgpt-000111,151685,249,229,model-chatgpt,interactive,950,145,,,
burstgpt-000112,151715,926,73,model-chatgpt,interactive,950,145,,,
burstgpt-000113,151815,495,270,model-chatgpt,interactive,950,145,,,
burstgpt-000114,151830,807,73,model-chatgpt,interactive,950,145,,,
burstgpt-000115,151940,587,96,model-chatgpt,interactive,950,145,,,
burstgpt-000116,152085,1539,82,model-chatgpt,interactive,950,145,,,
burstgpt-000117,152095,428,194,model-chatgpt,interactive,950,145,,,
burstgpt-000118,152355,434,1018,model-chatgpt,interactive,950,145,,,
burstgpt-000119,152615,561,79,model-chatgpt,interactive,950,145,,,
burstgpt-000120,152980,565,90,model-chatgpt,interactive,950,145,,,
burstgpt-000121,153035,31,144,model-chatgpt,interactive,950,145,,,
burstgpt-000122,153220,21,16,model-chatgpt,interactive,950,145,,,
burstgpt-000123,153245,578,300,model-chatgpt,interactive,950,145,,,
burstgpt-000124,153360,68,232,model-chatgpt,interactive,950,145,,,
burstgpt-000125,153950,14,423,model-chatgpt,interactive,950,145,,,
burstgpt-000126,154235,839,465,model-chatgpt,interactive,950,145,,,
burstgpt-000127,154365,447,381,model-chatgpt,interactive,950,145,,,
burstgpt-000128,154470,838,436,model-chatgpt,interactive,950,145,,,
burstgpt-000129,155790,1107,288,model-chatgpt,interactive,950,145,,,
burstgpt-000130,156195,1306,245,model-chatgpt,interactive,950,145,,,
burstgpt-000131,156440,1458,366,model-chatgpt,interactive,950,145,,,
burstgpt-000132,156925,1524,427,model-chatgpt,interactive,950,145,,,
burstgpt-000133,157265,1435,462,model-chatgpt,interactive,950,145,,,
burstgpt-000134,158925,1618,161,model-chatgpt,interactive,950,145,,,
burstgpt-000135,159025,1536,208,model-chatgpt,interactive,950,145,,,
burstgpt-000136,159105,1385,150,model-chatgpt,interactive,950,145,,,
burstgpt-000137,159180,1113,197,model-chatgpt,interactive,950,145,,,
burstgpt-000138,159505,109,1413,model-chatgpt,interactive,950,145,,,
burstgpt-000139,159900,45,972,model-chatgpt,interactive,950,145,,,
burstgpt-000140,159945,36,307,model-chatgpt,interactive,950,145,,,
burstgpt-000141,159995,380,210,model-gpt-4,interactive,950,145,,,
burstgpt-000142,160145,28,62,model-chatgpt,interactive,950,145,,,
burstgpt-000143,160570,42,954,model-chatgpt,interactive,950,145,,,
burstgpt-000144,160900,246,130,model-chatgpt,interactive,950,145,,,
burstgpt-000145,161210,395,787,model-chatgpt,interactive,950,145,,,
burstgpt-000146,161530,1254,312,model-chatgpt,interactive,950,145,,,
burstgpt-000147,161910,840,246,model-chatgpt,interactive,950,145,,,
burstgpt-000148,162415,1169,845,model-chatgpt,interactive,950,145,,,
burstgpt-000149,162780,1304,343,model-chatgpt,interactive,950,145,,,
burstgpt-000150,162885,19,56,model-chatgpt,interactive,950,145,,,
burstgpt-000151,162970,92,252,model-chatgpt,interactive,950,145,,,
burstgpt-000152,162980,69,381,model-chatgpt,interactive,950,145,,,
burstgpt-000153,163100,10,318,model-chatgpt,interactive,950,145,,,
burstgpt-000154,163255,531,40,model-chatgpt,interactive,950,145,,,
burstgpt-000155,163290,23,426,model-chatgpt,interactive,950,145,,,
burstgpt-000156,163345,49,11,model-chatgpt,interactive,950,145,,,
burstgpt-000157,163365,40,541,model-chatgpt,interactive,950,145,,,
burstgpt-000158,163375,99,470,model-gpt-4,interactive,950,145,,,
burstgpt-000159,163465,134,55,model-chatgpt,interactive,950,145,,,
burstgpt-000160,164075,42,1362,model-chatgpt,interactive,950,145,,,
burstgpt-000161,164550,1877,455,model-chatgpt,interactive,950,145,,,
burstgpt-000162,164705,12,391,model-chatgpt,interactive,950,145,,,
burstgpt-000163,165060,302,119,model-chatgpt,interactive,950,145,,,
burstgpt-000164,165150,447,639,model-chatgpt,interactive,950,145,,,
burstgpt-000165,165185,10,3,model-chatgpt,interactive,950,145,,,
burstgpt-000166,165315,26,67,model-chatgpt,interactive,950,145,,,
burstgpt-000167,165335,103,16,model-chatgpt,interactive,950,145,,,
burstgpt-000168,165530,1737,300,model-chatgpt,interactive,950,145,,,
burstgpt-000169,166005,22,416,model-chatgpt,interactive,950,145,,,
burstgpt-000170,166535,111,1158,model-chatgpt,interactive,950,145,,,
burstgpt-000171,166540,100,104,model-chatgpt,interactive,950,145,,,
burstgpt-000172,166595,1416,586,model-chatgpt,interactive,950,145,,,
burstgpt-000173,166830,39,1238,model-chatgpt,interactive,950,145,,,
burstgpt-000174,167010,22,287,model-chatgpt,interactive,950,145,,,
burstgpt-000175,167030,13,4,model-chatgpt,interactive,950,145,,,
burstgpt-000176,167040,405,256,model-chatgpt,interactive,950,145,,,
burstgpt-000177,167160,38,19,model-chatgpt,interactive,950,145,,,
burstgpt-000178,167245,708,44,model-chatgpt,interactive,950,145,,,
burstgpt-000179,167380,963,109,model-chatgpt,interactive,950,145,,,
burstgpt-000180,167520,1276,266,model-chatgpt,interactive,950,145,,,
burstgpt-000181,167525,1065,524,model-chatgpt,interactive,950,145,,,
burstgpt-000182,167610,271,54,model-chatgpt,interactive,950,145,,,
burstgpt-000183,167880,1314,1903,model-chatgpt,interactive,950,145,,,
burstgpt-000184,167985,337,356,model-chatgpt,interactive,950,145,,,
burstgpt-000185,168135,123,261,model-chatgpt,interactive,950,145,,,
burstgpt-000186,168135,387,58,model-chatgpt,interactive,950,145,,,
burstgpt-000187,168160,102,36,model-chatgpt,interactive,950,145,,,
burstgpt-000188,168455,854,350,model-chatgpt,interactive,950,145,,,
burstgpt-000189,168710,522,65,model-chatgpt,interactive,950,145,,,
burstgpt-000190,168895,916,484,model-chatgpt,interactive,950,145,,,
burstgpt-000191,169025,603,6,model-chatgpt,interactive,950,145,,,
burstgpt-000192,169225,628,495,model-chatgpt,interactive,950,145,,,
burstgpt-000193,169305,31,26,model-chatgpt,interactive,950,145,,,
burstgpt-000194,170050,16,421,model-chatgpt,interactive,950,145,,,
burstgpt-000195,170055,1640,664,model-chatgpt,interactive,950,145,,,
burstgpt-000196,170150,1232,438,model-chatgpt,interactive,950,145,,,
burstgpt-000197,170225,489,92,model-chatgpt,interactive,950,145,,,
burstgpt-000198,170315,40,1092,model-chatgpt,interactive,950,145,,,
burstgpt-000199,170320,461,496,model-chatgpt,interactive,950,145,,,
burstgpt-000200,170355,362,155,model-chatgpt,interactive,950,145,,,
burstgpt-000201,170410,149,3,model-chatgpt,interactive,950,145,,,
burstgpt-000202,170475,1540,35,model-chatgpt,interactive,950,145,,,
burstgpt-000203,170485,974,513,model-gpt-4,interactive,950,145,,,
burstgpt-000204,170500,541,201,model-chatgpt,interactive,950,145,,,
burstgpt-000205,170560,954,51,model-chatgpt,interactive,950,145,,,
burstgpt-000206,170605,930,92,model-chatgpt,interactive,950,145,,,
burstgpt-000207,170620,34,15,model-chatgpt,interactive,950,145,,,
burstgpt-000208,170670,1169,2019,model-chatgpt,interactive,950,145,,,
burstgpt-000209,170705,1512,368,model-gpt-4,interactive,950,145,,,
burstgpt-000210,170840,1994,570,model-chatgpt,interactive,950,145,,,
burstgpt-000211,170840,489,338,model-chatgpt,interactive,950,145,,,
burstgpt-000212,170940,72,19,model-chatgpt,interactive,950,145,,,
burstgpt-000213,171205,1692,401,model-chatgpt,interactive,950,145,,,
burstgpt-000214,171260,849,5,model-chatgpt,interactive,950,145,,,
burstgpt-000215,171330,490,27,model-chatgpt,interactive,950,145,,,
burstgpt-000216,171340,205,144,model-chatgpt,interactive,950,145,,,
burstgpt-000217,171365,1390,260,model-chatgpt,interactive,950,145,,,
burstgpt-000218,171430,547,302,model-chatgpt,interactive,950,145,,,
burstgpt-000219,171445,32,262,model-gpt-4,interactive,950,145,,,
burstgpt-000220,171575,1021,335,model-chatgpt,interactive,950,145,,,
burstgpt-000221,171590,122,376,model-chatgpt,interactive,950,145,,,
burstgpt-000222,171710,1844,233,model-chatgpt,interactive,950,145,,,
burstgpt-000223,171735,98,33,model-chatgpt,interactive,950,145,,,
burstgpt-000224,171895,436,31,model-chatgpt,interactive,950,145,,,
burstgpt-000225,172000,30,294,model-chatgpt,interactive,950,145,,,
burstgpt-000226,172075,55,34,model-chatgpt,interactive,950,145,,,
burstgpt-000227,172195,16,199,model-chatgpt,interactive,950,145,,,
burstgpt-000228,172600,704,331,model-chatgpt,interactive,950,145,,,
burstgpt-000229,172645,71,731,model-chatgpt,interactive,950,145,,,
burstgpt-000230,172685,47,32,model-chatgpt,interactive,950,145,,,
burstgpt-000231,172775,1298,630,model-chatgpt,interactive,950,145,,,
burstgpt-000232,172980,15,115,model-gpt-4,interactive,950,145,,,
burstgpt-000233,173050,145,314,model-gpt-4,interactive,950,145,,,
burstgpt-000234,173375,477,297,model-gpt-4,interactive,950,145,,,
burstgpt-000235,173705,189,253,model-gpt-4,interactive,950,145,,,
burstgpt-000236,173765,418,95,model-chatgpt,interactive,950,145,,,
burstgpt-000237,173825,585,26,model-gpt-4,interactive,950,145,,,
burstgpt-000238,173985,757,211,model-gpt-4,interactive,950,145,,,
burstgpt-000239,174065,705,299,model-chatgpt,interactive,950,145,,,
burstgpt-000240,174095,203,200,model-gpt-4,interactive,950,145,,,
burstgpt-000241,174135,17,114,model-chatgpt,interactive,950,145,,,
burstgpt-000242,174315,22,29,model-chatgpt,interactive,950,145,,,
burstgpt-000243,174355,210,416,model-chatgpt,interactive,950,145,,,
burstgpt-000244,174425,978,197,model-gpt-4,interactive,950,145,,,
burstgpt-000245,174455,188,181,model-gpt-4,interactive,950,145,,,
burstgpt-000246,174530,226,362,model-gpt-4,interactive,950,145,,,
burstgpt-000247,174570,16,18,model-chatgpt,interactive,950,145,,,
burstgpt-000248,174615,45,14,model-chatgpt,interactive,950,145,,,
burstgpt-000249,174690,163,19,model-gpt-4,interactive,950,145,,,
burstgpt-000250,174905,1258,384,model-chatgpt,interactive,950,145,,,
burstgpt-000251,174915,1956,353,model-chatgpt,interactive,950,145,,,
burstgpt-000252,174950,389,221,model-gpt-4,interactive,950,145,,,
burstgpt-000253,175055,1046,395,model-chatgpt,interactive,950,145,,,
burstgpt-000254,175255,867,30,model-chatgpt,interactive,950,145,,,
burstgpt-000255,175410,145,618,model-chatgpt,interactive,950,145,,,
burstgpt-000256,175455,603,339,model-gpt-4,interactive,950,145,,,
burstgpt-000257,175635,19,380,model-gpt-4,interactive,950,145,,,
burstgpt-000258,175645,870,80,model-chatgpt,interactive,950,145,,,
burstgpt-000259,175665,72,13,model-chatgpt,interactive,950,145,,,
burstgpt-000260,175685,963,90,model-chatgpt,interactive,950,145,,,
burstgpt-000261,175720,33,82,model-gpt-4,interactive,950,145,,,
burstgpt-000262,175755,342,231,model-gpt-4,interactive,950,145,,,
burstgpt-000263,175780,161,22,model-gpt-4,interactive,950,145,,,
burstgpt-000264,175815,419,385,model-gpt-4,interactive,950,145,,,
burstgpt-000265,175865,244,149,model-chatgpt,interactive,950,145,,,
burstgpt-000266,175895,66,36,model-chatgpt,interactive,950,145,,,
burstgpt-000267,176075,162,14,model-chatgpt,interactive,950,145,,,
burstgpt-000268,176110,210,17,model-gpt-4,interactive,950,145,,,
burstgpt-000269,176150,862,214,model-chatgpt,interactive,950,145,,,
burstgpt-000270,176195,263,17,model-chatgpt,interactive,950,145,,,
burstgpt-000271,176205,168,35,model-chatgpt,interactive,950,145,,,
burstgpt-000272,176265,1122,59,model-chatgpt,interactive,950,145,,,
burstgpt-000273,176275,1036,13,model-chatgpt,interactive,950,145,,,
burstgpt-000274,176305,353,15,model-chatgpt,interactive,950,145,,,
burstgpt-000275,176440,354,342,model-chatgpt,interactive,950,145,,,
burstgpt-000276,176570,302,887,model-chatgpt,interactive,950,145,,,
burstgpt-000277,176820,723,541,model-chatgpt,interactive,950,145,,,
burstgpt-000278,176825,1202,157,model-chatgpt,interactive,950,145,,,
burstgpt-000279,176845,466,60,model-gpt-4,interactive,950,145,,,
burstgpt-000280,176990,217,241,model-chatgpt,interactive,950,145,,,
burstgpt-000281,177025,25,57,model-chatgpt,interactive,950,145,,,
burstgpt-000282,177050,1360,702,model-chatgpt,interactive,950,145,,,
burstgpt-000283,177105,70,82,model-chatgpt,interactive,950,145,,,
burstgpt-000284,177120,10,111,model-chatgpt,interactive,950,145,,,
burstgpt-000285,177240,140,98,model-chatgpt,interactive,950,145,,,
burstgpt-000286,177270,20,556,model-chatgpt,interactive,950,145,,,
burstgpt-000287,177575,590,93,model-chatgpt,interactive,950,145,,,
burstgpt-000288,177680,308,151,model-chatgpt,interactive,950,145,,,
burstgpt-000289,177855,58,26,model-gpt-4,interactive,950,145,,,
burstgpt-000290,178030,35,12,model-chatgpt,interactive,950,145,,,
burstgpt-000291,178210,74,19,model-chatgpt,interactive,950,145,,,
burstgpt-000292,178705,15,38,model-chatgpt,interactive,950,145,,,
burstgpt-000293,178855,396,333,model-chatgpt,interactive,950,145,,,
burstgpt-000294,178915,247,506,model-chatgpt,interactive,950,145,,,
burstgpt-000295,178955,757,356,model-chatgpt,interactive,950,145,,,
burstgpt-000296,179055,45,32,model-gpt-4,interactive,950,145,,,
burstgpt-000297,179160,273,25,model-gpt-4,interactive,950,145,,,
burstgpt-000298,179280,274,442,model-chatgpt,interactive,950,145,,,
burstgpt-000299,179355,1130,812,model-chatgpt,interactive,950,145,,,
burstgpt-000300,179445,820,26,model-gpt-4,interactive,950,145,,,
burstgpt-000301,179465,788,188,model-gpt-4,interactive,950,145,,,
burstgpt-000302,179580,18,412,model-chatgpt,interactive,950,145,,,
burstgpt-000303,179745,179,329,model-chatgpt,interactive,950,145,,,
burstgpt-000304,179850,19,38,model-chatgpt,interactive,950,145,,,
burstgpt-000305,180080,23,27,model-chatgpt,interactive,950,145,,,
burstgpt-000306,180100,1286,16,model-chatgpt,interactive,950,145,,,
burstgpt-000307,180190,535,297,model-chatgpt,interactive,950,145,,,
burstgpt-000308,180250,17,7,model-chatgpt,interactive,950,145,,,
burstgpt-000309,180320,36,24,model-chatgpt,interactive,950,145,,,
burstgpt-000310,180345,992,15,model-chatgpt,interactive,950,145,,,
burstgpt-000311,180460,695,16,model-gpt-4,interactive,950,145,,,
burstgpt-000312,180545,36,238,model-chatgpt,interactive,950,145,,,
burstgpt-000313,180555,146,299,model-gpt-4,interactive,950,145,,,
burstgpt-000314,180580,149,256,model-gpt-4,interactive,950,145,,,
burstgpt-000315,180800,73,273,model-chatgpt,interactive,950,145,,,
burstgpt-000316,180840,985,74,model-gpt-4,interactive,950,145,,,
burstgpt-000317,180950,18,457,model-chatgpt,interactive,950,145,,,
burstgpt-000318,181205,1958,737,model-gpt-4,interactive,950,145,,,
burstgpt-000319,181385,36,505,model-gpt-4,interactive,950,145,,,
burstgpt-000320,181405,66,17,model-chatgpt,interactive,950,145,,,
burstgpt-000321,181515,88,300,model-chatgpt,interactive,950,145,,,
burstgpt-000322,181520,203,285,model-chatgpt,interactive,950,145,,,
burstgpt-000323,181690,232,514,model-chatgpt,interactive,950,145,,,
burstgpt-000324,181735,74,404,model-gpt-4,interactive,950,145,,,
burstgpt-000325,181785,537,249,model-chatgpt,interactive,950,145,,,
burstgpt-000326,181900,567,416,model-gpt-4,interactive,950,145,,,
burstgpt-000327,182150,14,203,model-chatgpt,interactive,950,145,,,
burstgpt-000328,182210,995,454,model-gpt-4,interactive,950,145,,,
burstgpt-000329,182330,836,701,model-chatgpt,interactive,950,145,,,
burstgpt-000330,182370,81,999,model-chatgpt,interactive,950,145,,,
burstgpt-000331,182555,477,163,model-chatgpt,interactive,950,145,,,
burstgpt-000332,182930,1098,721,model-chatgpt,interactive,950,145,,,
burstgpt-000333,183010,29,2,model-gpt-4,interactive,950,145,,,
burstgpt-000334,183060,24,14,model-chatgpt,interactive,950,145,,,
burstgpt-000335,183105,1475,485,model-gpt-4,interactive,950,145,,,
burstgpt-000336,183165,1025,405,model-gpt-4,interactive,950,145,,,
burstgpt-000337,183205,391,25,model-gpt-4,interactive,950,145,,,
burstgpt-000338,183210,48,11,model-chatgpt,interactive,950,145,,,
burstgpt-000339,183275,69,14,model-chatgpt,interactive,950,145,,,
burstgpt-000340,183300,36,370,model-chatgpt,interactive,950,145,,,
burstgpt-000341,183340,347,147,model-gpt-4,interactive,950,145,,,
burstgpt-000342,183475,1847,1362,model-chatgpt,interactive,950,145,,,
burstgpt-000343,183480,510,599,model-gpt-4,interactive,950,145,,,
burstgpt-000344,183555,20,606,model-chatgpt,interactive,950,145,,,
burstgpt-000345,183665,20,171,model-chatgpt,interactive,950,145,,,
burstgpt-000346,183920,26,23,model-chatgpt,interactive,950,145,,,
burstgpt-000347,183930,299,20,model-chatgpt,interactive,950,145,,,
burstgpt-000348,183995,1995,663,model-gpt-4,interactive,950,145,,,
burstgpt-000349,184000,59,31,model-chatgpt,interactive,950,145,,,
burstgpt-000350,184155,1365,214,model-chatgpt,interactive,950,145,,,
burstgpt-000351,184225,1595,354,model-chatgpt,interactive,950,145,,,
burstgpt-000352,184315,500,238,model-gpt-4,interactive,950,145,,,
burstgpt-000353,184390,51,1442,model-chatgpt,interactive,950,145,,,
burstgpt-000354,184550,2126,379,model-gpt-4,interactive,950,145,,,
burstgpt-000355,184585,33,81,model-chatgpt,interactive,950,145,,,
burstgpt-000356,184815,79,59,model-chatgpt,interactive,950,145,,,
burstgpt-000357,184920,145,45,model-gpt-4,interactive,950,145,,,
burstgpt-000358,184925,118,24,model-chatgpt,interactive,950,145,,,
burstgpt-000359,184940,222,43,model-chatgpt,interactive,950,145,,,
burstgpt-000360,184960,21,387,model-chatgpt,interactive,950,145,,,
burstgpt-000361,184975,752,280,model-gpt-4,interactive,950,145,,,
burstgpt-000362,185005,158,104,model-chatgpt,interactive,950,145,,,
burstgpt-000363,185015,170,14,model-chatgpt,interactive,950,145,,,
burstgpt-000364,185240,290,90,model-chatgpt,interactive,950,145,,,
burstgpt-000365,185380,601,327,model-chatgpt,interactive,950,145,,,
burstgpt-000366,185505,29,213,model-gpt-4,interactive,950,145,,,
burstgpt-000367,185560,112,110,model-gpt-4,interactive,950,145,,,
burstgpt-000368,185675,50,962,model-chatgpt,interactive,950,145,,,
burstgpt-000369,185715,733,311,model-chatgpt,interactive,950,145,,,
burstgpt-000370,185865,9,9,model-chatgpt,interactive,950,145,,,
burstgpt-000371,185885,40,11,model-chatgpt,interactive,950,145,,,
burstgpt-000372,185890,41,552,model-gpt-4,interactive,950,145,,,
burstgpt-000373,185920,1544,1421,model-chatgpt,interactive,950,145,,,
burstgpt-000374,185965,28,231,model-gpt-4,interactive,950,145,,,
burstgpt-000375,185980,24,443,model-chatgpt,interactive,950,145,,,
burstgpt-000376,186065,657,1011,model-chatgpt,interactive,950,145,,,
burstgpt-000377,186115,60,46,model-chatgpt,interactive,950,145,,,
burstgpt-000378,186150,275,225,model-gpt-4,interactive,950,145,,,
burstgpt-000379,186250,50,1143,model-chatgpt,interactive,950,145,,,
burstgpt-000380,186335,251,23,model-gpt-4,interactive,950,145,,,
burstgpt-000381,186345,18,70,model-gpt-4,interactive,950,145,,,
burstgpt-000382,186345,67,58,model-chatgpt,interactive,950,145,,,
burstgpt-000383,186360,281,239,model-gpt-4,interactive,950,145,,,
burstgpt-000384,186430,1061,1161,model-chatgpt,interactive,950,145,,,
burstgpt-000385,186545,484,308,model-chatgpt,interactive,950,145,,,
burstgpt-000386,186555,126,43,model-chatgpt,interactive,950,145,,,
burstgpt-000387,186660,723,170,model-chatgpt,interactive,950,145,,,
burstgpt-000388,186675,50,1265,model-chatgpt,interactive,950,145,,,
burstgpt-000389,186685,967,357,model-chatgpt,interactive,950,145,,,
burstgpt-000390,186855,106,329,model-gpt-4,interactive,950,145,,,
burstgpt-000391,186865,815,717,model-chatgpt,interactive,950,145,,,
