request_id,arrival_time_ms,prompt_tokens,output_tokens,tenant_id,priority_class,ttft_slo_ms,itl_slo_ms,prefix_id,abandoned_at_ms,request_type
profile-00041,733,497,90,tenant-05,interactive,950,145,profile-chat-40,,
profile-00042,743,2264,85,tenant-09,standard,2600,280,profile-rag-13,,
profile-00043,744,2516,200,tenant-01,interactive,950,145,profile-rag-17,,
profile-00044,745,1948,55,tenant-15,standard,2600,280,profile-rag-32,,
profile-00045,782,2427,82,tenant-16,standard,2600,280,profile-rag-16,,
profile-00046,790,4500,110,tenant-17,standard,2600,280,profile-rag-09,,
profile-00047,800,1785,208,tenant-20,batch,8000,900,profile-rag-11,,
profile-00048,915,1765,223,tenant-20,standard,2600,280,profile-rag-06,,
profile-00049,958,564,73,tenant-07,interactive,950,145,profile-chat-37,,
profile-00050,1007,2260,362,tenant-07,standard,2600,280,profile-rag-22,,
profile-00051,1026,676,172,tenant-10,standard,2600,280,profile-chat-17,,
profile-00052,1049,4500,110,tenant-14,interactive,950,145,profile-rag-17,,
profile-00053,1077,4993,164,tenant-05,standard,2600,280,profile-rag-05,,
profile-00054,1359,4419,159,tenant-04,standard,2600,280,profile-rag-12,,
profile-00055,1370,146,92,tenant-13,interactive,950,145,,,
profile-00056,1376,2940,117,tenant-01,standard,2600,280,profile-rag-06,,
profile-00057,1422,142,45,tenant-06,interactive,950,145,,,
profile-00058,1484,179,99,tenant-14,interactive,950,145,,,
profile-00059,1496,70,44,tenant-08,interactive,950,145,,,
profile-00060,1528,108,68,tenant-03,interactive,950,145,,,
profile-00061,1574,1451,84,tenant-05,interactive,950,145,profile-rag-20,,
profile-00062,1597,1482,84,tenant-01,interactive,950,145,profile-rag-34,,
profile-00063,1647,2246,119,tenant-06,interactive,950,145,profile-rag-12,,
profile-00064,1652,1806,55,tenant-11,interactive,950,145,profile-rag-13,,
profile-00065,1749,365,75,tenant-19,interactive,950,145,profile-chat-43,,
profile-00066,1767,96,65,tenant-06,interactive,950,145,,,
profile-00067,1912,4500,225,tenant-14,standard,2600,280,profile-rag-29,,
profile-00068,2021,5275,69,tenant-18,interactive,950,145,profile-rag-00,,
profile-00069,2080,1648,74,tenant-10,standard,2600,280,profile-rag-05,,
profile-00070,2105,4500,110,tenant-20,standard,2600,280,profile-rag-24,,
profile-00071,2122,1745,137,tenant-08,interactive,950,145,profile-rag-17,3942,
profile-00072,2127,6487,121,tenant-13,batch,8000,900,profile-rag-03,,
profile-00073,2147,1320,107,tenant-10,interactive,950,145,profile-rag-32,5079,
profile-00074,2210,2244,79,tenant-04,standard,2600,280,profile-rag-03,,
profile-00075,2230,1118,111,tenant-14,interactive,950,145,profile-rag-13,,
profile-00076,2248,1537,100,tenant-06,interactive,950,145,profile-rag-08,,
profile-00077,2311,4500,110,tenant-18,standard,2600,280,profile-rag-04,,
profile-00078,2347,6024,110,tenant-17,interactive,950,145,profile-rag-21,,
profile-00079,2399,1243,83,tenant-20,interactive,950,145,profile-rag-24,,
profile-00080,2428,1893,238,tenant-06,standard,2600,280,profile-rag-11,,
profile-00081,2481,487,94,tenant-04,interactive,950,145,profile-chat-17,,
profile-00082,2538,111,36,tenant-15,interactive,950,145,,,
profile-00083,2552,360,60,tenant-01,standard,2600,280,profile-chat-46,,
profile-00084,2593,1474,58,tenant-05,standard,2600,280,profile-rag-05,,
profile-00085,2632,1460,139,tenant-01,standard,2600,280,profile-rag-30,,
profile-00086,2645,1221,67,tenant-06,standard,2600,280,profile-rag-28,,
profile-00087,2711,4500,110,tenant-03,standard,2600,280,profile-rag-34,,
profile-00088,2721,800,45,tenant-06,interactive,950,145,profile-chat-04,,
profile-00089,2727,2434,115,tenant-04,interactive,950,145,profile-rag-16,,
profile-00090,2780,4500,155,tenant-17,batch,8000,900,profile-rag-09,,
profile-00091,2811,7329,295,tenant-15,batch,8000,900,,,
profile-00092,2829,2972,113,tenant-06,standard,2600,280,profile-rag-29,,
profile-00093,2832,1055,61,tenant-02,standard,2600,280,profile-chat-31,,
profile-00094,2846,100,29,tenant-17,interactive,950,145,,,
profile-00095,2918,6605,268,tenant-10,standard,2600,280,profile-rag-28,,
profile-00096,2940,1362,55,tenant-05,standard,2600,280,profile-rag-33,,
profile-00097,2969,5811,427,tenant-13,batch,8000,900,profile-rag-18,,
profile-00098,3065,4676,123,tenant-08,batch,8000,900,profile-rag-17,,
profile-00099,3088,2837,79,tenant-13,standard,2600,280,profile-rag-19,,
profile-00100,3098,2293,112,tenant-17,interactive,950,145,profile-rag-11,,
profile-00101,3124,4787,76,tenant-01,standard,2600,280,profile-rag-13,,
profile-00102,3157,1797,181,tenant-11,standard,2600,280,profile-rag-25,,
profile-00103,3163,360,101,tenant-17,interactive,950,145,profile-chat-37,,
profile-00104,3206,4500,410,tenant-07,standard,2600,280,profile-rag-01,,
profile-00105,3273,1112,92,tenant-19,standard,2600,280,profile-rag-01,,
profile-00106,3279,3459,55,tenant-17,interactive,950,145,profile-rag-23,,
profile-00107,3329,80,43,tenant-03,interactive,950,145,,,
profile-00108,3363,614,45,tenant-02,interactive,950,145,profile-chat-31,,
profile-00109,3428,590,49,tenant-05,interactive,950,145,profile-chat-37,,
profile-00110,3461,1490,121,tenant-07,standard,2600,280,profile-rag-14,,
profile-00111,3468,4839,111,tenant-19,standard,2600,280,profile-rag-27,,
profile-00112,3478,3026,142,tenant-01,standard,2600,280,profile-rag-26,,
profile-00113,3512,6281,80,tenant-16,batch,8000,900,,,
profile-00114,3548,1423,98,tenant-19,standard,2600,280,profile-rag-06,,
profile-00115,3764,3245,143,tenant-12,interactive,950,145,profile-rag-18,,
profile-00116,3768,360,45,tenant-08,interactive,950,145,profile-chat-22,,
profile-00117,3794,845,136,tenant-20,interactive,950,145,profile-chat-35,,
profile-00118,3835,3113,236,tenant-08,interactive,950,145,profile-rag-05,,
profile-00119,3841,2119,55,tenant-02,standard,2600,280,profile-rag-30,,
profile-00120,3851,1109,112,tenant-19,interactive,950,145,profile-rag-21,,
profile-00121,3950,1428,170,tenant-16,standard,2600,280,profile-rag-27,,
profile-00122,4000,403,98,tenant-13,standard,2600,280,profile-chat-00,,
profile-00123,4019,2648,78,tenant-05,standard,2600,280,profile-rag-35,,
profile-00124,4049,2987,113,tenant-19,standard,2600,280,profile-rag-13,,
profile-00125,4114,125,41,tenant-04,interactive,950,145,,,
profile-00126,4121,3047,57,tenant-10,standard,2600,280,profile-rag-19,,
profile-00127,4127,2998,152,tenant-16,standard,2600,280,profile-rag-12,,
profile-00128,4186,360,119,tenant-04,standard,2600,280,profile-chat-26,,
profile-00129,4239,1999,165,tenant-17,interactive,950,145,profile-rag-29,,
profile-00130,4304,5841,110,tenant-18,interactive,950,145,profile-rag-21,,
profile-00131,4317,1664,105,tenant-02,standard,2600,280,profile-rag-08,,
profile-00132,4349,2437,145,tenant-08,batch,8000,900,profile-rag-21,,
profile-00133,4432,8392,132,tenant-03,batch,8000,900,profile-rag-04,,
profile-00134,4437,169,32,tenant-04,interactive,950,145,,,
profile-00135,4452,1876,55,tenant-05,interactive,950,145,profile-rag-18,,
profile-00136,4512,1622,121,tenant-07,standard,2600,280,profile-rag-19,,
profile-00137,4518,4538,302,tenant-09,batch,8000,900,profile-rag-08,,
profile-00138,4546,4500,148,tenant-17,batch,8000,900,profile-rag-07,,
profile-00139,4586,2598,70,tenant-07,interactive,950,145,profile-rag-34,,
profile-00140,4604,4500,110,tenant-09,standard,2600,280,profile-rag-20,,
profile-00141,4620,4118,75,tenant-17,interactive,950,145,profile-rag-27,,
profile-00142,4628,6481,257,tenant-18,batch,8000,900,profile-rag-22,,
profile-00143,4792,2741,68,tenant-02,standard,2600,280,profile-rag-18,,
profile-00144,4891,9783,117,tenant-09,standard,2600,280,profile-rag-29,,
profile-00145,4968,2913,97,tenant-12,standard,2600,280,profile-rag-16,,
profile-00146,5024,6306,70,tenant-05,interactive,950,145,profile-rag-13,,
profile-00147,5132,8762,122,tenant-07,standard,2600,280,profile-rag-03,,
profile-00148,5211,431,45,tenant-08,interactive,950,145,profile-chat-00,,
profile-00149,5268,2193,120,tenant-05,standard,2600,280,profile-rag-15,,
profile-00150,5276,805,67,tenant-13,interactive,950,145,profile-chat-04,,
profile-00151,5316,2000,114,tenant-09,standard,2600,280,profile-rag-12,,
profile-00152,5346,8630,110,tenant-18,standard,2600,280,profile-rag-12,14588,
profile-00153,5349,2872,64,tenant-03,standard,2600,280,profile-rag-31,,
profile-00154,5542,111,55,tenant-10,interactive,950,145,,,
profile-00155,5573,2267,110,tenant-16,standard,2600,280,profile-rag-35,,
profile-00156,5577,8623,152,tenant-08,standard,2600,280,profile-rag-07,,
profile-00157,5579,2792,123,tenant-04,batch,8000,900,,,
profile-00158,5584,2026,98,tenant-09,standard,2600,280,profile-rag-23,,
profile-00159,5651,118,44,tenant-20,interactive,950,145,,,
profile-00160,5695,2856,139,tenant-16,standard,2600,280,profile-rag-02,,
profile-00161,5695,2414,71,tenant-14,interactive,950,145,profile-rag-07,,
profile-00162,5732,2174,78,tenant-09,standard,2600,280,profile-rag-32,,
profile-00163,5799,95,18,tenant-16,interactive,950,145,,,
profile-00164,5879,112,33,tenant-08,interactive,950,145,,,
profile-00165,5901,75,29,tenant-02,interactive,950,145,,,
profile-00166,5918,1938,126,tenant-18,standard,2600,280,profile-rag-06,,
profile-00167,5927,2907,72,tenant-04,standard,2600,280,profile-rag-13,,
profile-00168,5958,6516,169,tenant-05,standard,2600,280,profile-rag-14,,
profile-00169,5971,8980,128,tenant-03,standard,2600,280,profile-rag-19,,
profile-00170,6066,1789,120,tenant-19,standard,2600,280,profile-rag-15,,
profile-00171,6069,5648,83,tenant-04,standard,2600,280,profile-rag-08,,
profile-00172,6167,1100,87,tenant-20,interactive,950,145,profile-rag-24,10872,
profile-00173,6180,4500,256,tenant-04,standard,2600,280,profile-rag-29,,
profile-00174,6237,402,63,tenant-04,interactive,950,145,profile-chat-38,,
profile-00175,6253,65,37,tenant-15,interactive,950,145,profile-chat-47,,
profile-00176,6285,1828,55,tenant-19,standard,2600,280,profile-rag-32,,
profile-00177,6294,5061,171,tenant-10,batch,8000,900,profile-rag-06,,
profile-00178,6327,3326,84,tenant-03,standard,2600,280,profile-rag-21,,
profile-00179,6334,5198,136,tenant-01,batch,8000,900,,,
profile-00180,6367,6535,135,tenant-14,standard,2600,280,profile-rag-33,,
profile-00181,6466,2631,197,tenant-13,batch,8000,900,profile-rag-16,,
profile-00182,6516,1862,140,tenant-10,interactive,950,145,profile-rag-22,,
profile-00183,6566,4500,110,tenant-13,standard,2600,280,profile-rag-27,,
profile-00184,6585,4542,131,tenant-17,standard,2600,280,profile-rag-04,,
profile-00185,6604,3620,116,tenant-02,standard,2600,280,profile-rag-07,,
profile-00186,6642,3184,97,tenant-10,batch,8000,900,profile-rag-03,,
profile-00187,6660,2605,55,tenant-16,standard,2600,280,profile-rag-13,,
profile-00188,6704,4567,110,tenant-09,standard,2600,280,profile-rag-21,,
profile-00189,6796,2091,55,tenant-14,standard,2600,280,profile-rag-11,,
profile-00190,6816,2625,71,tenant-12,interactive,950,145,profile-rag-30,,
profile-00191,6878,5521,244,tenant-09,standard,2600,280,profile-rag-35,,
profile-00192,6921,4500,159,tenant-09,batch,8000,900,profile-rag-28,,
profile-00193,6978,1552,112,tenant-15,interactive,950,145,profile-rag-04,,
profile-00194,7005,1700,162,tenant-12,batch,8000,900,profile-rag-29,,
profile-00195,7058,450,49,tenant-01,interactive,950,145,profile-chat-20,,
profile-00196,7074,3592,65,tenant-16,interactive,950,145,profile-rag-11,,
profile-00197,7084,1923,55,tenant-17,interactive,950,145,profile-rag-34,,
profile-00198,7192,1979,263,tenant-18,standard,2600,280,profile-rag-12,,
profile-00199,7325,1100,67,tenant-17,interactive,950,145,profile-rag-03,,
profile-00200,7337,4500,177,tenant-16,batch,8000,900,profile-rag-30,,
profile-00201,7418,4500,110,tenant-18,interactive,950,145,profile-rag-08,,
profile-00202,7425,1501,93,tenant-06,standard,2600,280,profile-rag-02,,
profile-00203,7426,5967,110,tenant-10,interactive,950,145,profile-rag-00,,
profile-00204,7442,2496,98,tenant-18,standard,2600,280,profile-rag-17,,
profile-00205,7479,503,78,tenant-01,interactive,950,145,profile-chat-37,,
profile-00206,7495,2155,55,tenant-05,interactive,950,145,profile-rag-33,,
profile-00207,7544,5081,162,tenant-07,standard,2600,280,profile-rag-31,18401,
profile-00208,7546,2744,122,tenant-12,interactive,950,145,profile-rag-13,,
profile-00209,7583,2170,134,tenant-02,interactive,950,145,profile-rag-27,,
profile-00210,7592,72,27,tenant-10,interactive,950,145,,,
profile-00211,7625,1403,65,tenant-12,standard,2600,280,profile-rag-18,,
profile-00212,7639,2619,55,tenant-18,standard,2600,280,profile-rag-05,,
profile-00213,7675,9720,110,tenant-10,standard,2600,280,profile-rag-12,,
profile-00214,7686,1638,87,tenant-07,standard,2600,280,profile-rag-28,,
profile-00215,7711,4822,388,tenant-15,batch,8000,900,,,
profile-00216,7723,2781,64,tenant-14,standard,2600,280,profile-rag-33,,
profile-00217,7775,1783,202,tenant-11,interactive,950,145,profile-rag-30,,
profile-00218,7783,537,169,tenant-14,interactive,950,145,profile-chat-05,,
profile-00219,7791,1430,65,tenant-05,standard,2600,280,profile-rag-26,,
profile-00220,7813,2206,133,tenant-09,standard,2600,280,profile-rag-04,,
profile-00221,7814,4500,183,tenant-10,interactive,950,145,profile-rag-19,,
profile-00222,7838,71,62,tenant-05,interactive,950,145,,,
profile-00223,7846,1953,56,tenant-02,interactive,950,145,profile-rag-27,,
profile-00224,7879,1985,55,tenant-12,standard,2600,280,profile-rag-16,,
profile-00225,7892,145,39,tenant-17,interactive,950,145,,,
profile-00226,7895,9218,110,tenant-19,batch,8000,900,profile-rag-24,,
profile-00227,7903,88,64,tenant-11,interactive,950,145,,,
profile-00228,7922,69,28,tenant-07,interactive,950,145,profile-chat-08,,
profile-00229,7945,2089,244,tenant-16,batch,8000,900,profile-rag-00,,
profile-00230,7970,2623,130,tenant-09,standard,2600,280,profile-rag-21,,
profile-00231,7980,2812,61,tenant-17,standard,2600,280,profile-rag-01,,
profile-00232,8089,133,63,tenant-06,interactive,950,145,,,
profile-00233,8102,5534,128,tenant-05,standard,2600,280,profile-rag-35,,
profile-00234,8108,5346,296,tenant-05,standard,2600,280,profile-rag-09,,
profile-00235,8113,1100,100,tenant-16,standard,2600,280,profile-rag-35,,
profile-00236,8124,4500,715,tenant-12,standard,2600,280,profile-rag-14,,
profile-00237,8131,2240,199,tenant-15,standard,2600,280,profile-rag-11,,
profile-00238,8150,2416,55,tenant-01,standard,2600,280,profile-rag-08,,
profile-00239,8151,4809,252,tenant-12,interactive,950,145,profile-rag-06,,
profile-00240,8152,1279,66,tenant-12,standard,2600,280,profile-rag-07,,
profile-00241,8170,4500,110,tenant-08,standard,2600,280,profile-rag-28,,
profile-00242,8185,65,58,tenant-14,interactive,950,145,,11949,
profile-00243,8189,1659,180,tenant-11,standard,2600,280,profile-rag-14,,
profile-00244,8207,5032,154,tenant-19,interactive,950,145,profile-rag-06,,
profile-00245,8226,1700,131,tenant-10,batch,8000,900,profile-rag-25,,
profile-00246,8228,4500,174,tenant-06,standard,2600,280,profile-rag-05,,
profile-00247,8239,1246,99,tenant-20,standard,2600,280,profile-rag-30,,
profile-00248,8245,4500,117,tenant-09,standard,2600,280,profile-rag-03,,
profile-00249,8250,1372,118,tenant-16,standard,2600,280,profile-rag-02,,
profile-00250,8262,4879,302,tenant-06,standard,2600,280,profile-rag-01,,
profile-00251,8263,809,105,tenant-03,standard,2600,280,profile-chat-16,,
profile-00252,8272,1934,180,tenant-17,batch,8000,900,,,
profile-00253,8312,480,45,tenant-16,standard,2600,280,profile-chat-07,,
profile-00254,8330,4500,110,tenant-10,standard,2600,280,profile-rag-18,,
profile-00255,8376,4789,55,tenant-09,standard,2600,280,profile-rag-09,,
profile-00256,8416,1342,221,tenant-02,standard,2600,280,profile-rag-20,,
profile-00257,8437,4500,110,tenant-06,standard,2600,280,profile-rag-32,,
profile-00258,8441,1700,87,tenant-15,batch,8000,900,profile-rag-12,,
profile-00259,8463,1402,81,tenant-17,standard,2600,280,profile-rag-03,,
profile-00260,8517,1446,82,tenant-08,standard,2600,280,profile-rag-14,,
profile-00261,8543,3203,65,tenant-12,interactive,950,145,profile-rag-24,,
profile-00262,8557,472,70,tenant-15,interactive,950,145,profile-chat-16,,
profile-00263,8607,360,177,tenant-14,interactive,950,145,profile-chat-02,,
profile-00264,8609,1655,81,tenant-03,interactive,950,145,profile-rag-22,,
profile-00265,8704,4500,180,tenant-07,batch,8000,900,profile-rag-35,,
profile-00266,8739,4500,168,tenant-12,standard,2600,280,profile-rag-00,,
profile-00267,8761,1244,55,tenant-15,interactive,950,145,profile-rag-22,,
profile-00268,8803,843,159,tenant-14,standard,2600,280,profile-chat-31,,
profile-00269,8829,3348,135,tenant-10,interactive,950,145,profile-rag-34,,
profile-00270,8907,36,47,tenant-14,interactive,950,145,,,
profile-00271,8926,1336,105,tenant-19,interactive,950,145,profile-rag-20,,
profile-00272,8931,2165,117,tenant-19,interactive,950,145,profile-rag-29,,
profile-00273,8961,4500,290,tenant-06,batch,8000,900,profile-rag-11,,
profile-00274,8998,1421,108,tenant-09,standard,2600,280,profile-rag-32,,
profile-00275,9056,5316,262,tenant-07,standard,2600,280,profile-rag-12,,
profile-00276,9069,4500,161,tenant-01,batch,8000,900,profile-rag-32,,
profile-00277,9191,1100,55,tenant-03,standard,2600,280,profile-rag-32,,
profile-00278,9195,7137,140,tenant-14,interactive,950,145,profile-rag-23,,
profile-00279,9238,1700,213,tenant-04,batch,8000,900,,,
profile-00280,9248,1922,62,tenant-12,standard,2600,280,profile-rag-18,,
profile-00281,9253,8446,149,tenant-09,batch,8000,900,profile-rag-18,,
profile-00282,9269,5082,103,tenant-03,interactive,950,145,profile-rag-18,,
profile-00283,9271,365,45,tenant-17,standard,2600,280,profile-chat-21,,
profile-00284,9332,2393,147,tenant-13,standard,2600,280,profile-rag-35,,
profile-00285,9388,2627,120,tenant-14,interactive,950,145,profile-rag-32,,
profile-00286,9396,1390,55,tenant-11,standard,2600,280,profile-rag-28,,
profile-00287,9464,1700,80,tenant-08,batch,8000,900,profile-rag-18,,
profile-00288,9487,3238,145,tenant-02,batch,8000,900,,,
profile-00289,9515,4500,145,tenant-08,standard,2600,280,profile-rag-28,,
profile-00290,9586,819,67,tenant-01,standard,2600,280,profile-chat-01,,
profile-00291,9659,4500,374,tenant-07,standard,2600,280,profile-rag-34,,
profile-00292,9672,360,101,tenant-05,interactive,950,145,profile-chat-21,,
profile-00293,9707,562,91,tenant-02,interactive,950,145,profile-chat-41,,
profile-00294,9743,1356,55,tenant-18,interactive,950,145,profile-rag-13,,
profile-00295,9767,1100,55,tenant-10,interactive,950,145,profile-rag-06,,
profile-00296,9786,360,183,tenant-20,interactive,950,145,profile-chat-05,,
profile-00297,9811,1277,262,tenant-15,standard,2600,280,profile-rag-12,,
profile-00298,9833,4500,192,tenant-05,interactive,950,145,profile-rag-35,,
profile-00299,9844,1883,59,tenant-01,interactive,950,145,profile-rag-29,,
profile-00300,9864,1869,111,tenant-13,interactive,950,145,profile-rag-11,,
profile-00301,9935,4500,177,tenant-06,standard,2600,280,profile-rag-14,,
profile-00302,9936,1622,150,tenant-04,standard,2600,280,profile-rag-19,,
profile-00303,9948,4500,142,tenant-09,standard,2600,280,profile-rag-11,,
profile-00304,9965,1555,196,tenant-15,interactive,950,145,profile-rag-15,,
profile-00305,10044,2341,80,tenant-09,batch,8000,900,profile-rag-29,,
profile-00306,10110,415,67,tenant-14,standard,2600,280,profile-chat-28,,
profile-00307,10161,159,27,tenant-20,interactive,950,145,,,
profile-00308,10166,1700,87,tenant-06,batch,8000,900,profile-rag-30,,
profile-00309,10169,6322,174,tenant-20,standard,2600,280,profile-rag-22,,
profile-00310,10283,7197,257,tenant-03,interactive,950,145,profile-rag-01,,
profile-00311,10290,145,22,tenant-01,interactive,950,145,,,
profile-00312,10341,406,52,tenant-17,interactive,950,145,profile-chat-11,,
profile-00313,10368,1648,55,tenant-03,standard,2600,280,profile-rag-15,,
profile-00314,10432,2683,92,tenant-01,standard,2600,280,profile-rag-11,,
profile-00315,10649,490,45,tenant-13,interactive,950,145,profile-chat-01,,
profile-00316,10719,4500,239,tenant-01,batch,8000,900,profile-rag-24,,
profile-00317,10759,2732,79,tenant-01,standard,2600,280,profile-rag-09,,
profile-00318,10762,121,27,tenant-09,interactive,950,145,,,
profile-00319,10783,372,51,tenant-19,interactive,950,145,profile-chat-30,,
profile-00320,10784,2241,77,tenant-18,interactive,950,145,profile-rag-08,,
profile-00321,10785,4500,130,tenant-02,standard,2600,280,profile-rag-18,,
profile-00322,10848,1768,97,tenant-18,interactive,950,145,profile-rag-09,,
profile-00323,10859,419,168,tenant-02,interactive,950,145,profile-chat-47,,
profile-00324,10886,2490,284,tenant-10,standard,2600,280,profile-rag-23,,
profile-00325,10946,1625,55,tenant-17,standard,2600,280,profile-rag-22,,
profile-00326,10975,4500,110,tenant-04,interactive,950,145,profile-rag-29,,
profile-00327,10995,1624,96,tenant-01,standard,2600,280,profile-rag-08,,
profile-00328,11021,1100,55,tenant-05,standard,2600,280,profile-rag-04,,
profile-00329,11031,5734,169,tenant-02,standard,2600,280,profile-rag-29,,
profile-00330,11051,2192,144,tenant-09,interactive,950,145,profile-rag-15,,
profile-00331,11072,4471,134,tenant-02,standard,2600,280,profile-rag-33,,
profile-00332,11134,360,63,tenant-18,standard,2600,280,profile-chat-32,,
profile-00333,11175,360,194,tenant-09,standard,2600,280,profile-chat-26,,
profile-00334,11197,1997,55,tenant-01,interactive,950,145,profile-rag-25,,
profile-00335,11202,1267,83,tenant-08,interactive,950,145,profile-rag-35,,
profile-00336,11212,1781,83,tenant-01,interactive,950,145,profile-rag-05,,
profile-00337,11215,4583,357,tenant-15,interactive,950,145,profile-rag-22,,
profile-00338,11223,6402,118,tenant-06,batch,8000,900,profile-rag-01,,
profile-00339,11224,169,81,tenant-17,interactive,950,145,,,
profile-00340,11228,3469,142,tenant-11,batch,8000,900,,,
profile-00341,11268,400,199,tenant-08,interactive,950,145,profile-chat-39,,
profile-00342,11284,600,71,tenant-18,interactive,950,145,profile-chat-16,,
profile-00343,11289,1855,65,tenant-01,interactive,950,145,profile-rag-05,,
profile-00344,11300,2475,262,tenant-09,standard,2600,280,profile-rag-09,,
profile-00345,11367,1410,55,tenant-17,interactive,950,145,profile-rag-16,,
profile-00346,11368,585,416,tenant-12,standard,2600,280,profile-chat-32,,
profile-00347,11379,1369,69,tenant-07,standard,2600,280,profile-rag-21,,
profile-00348,11407,8586,407,tenant-16,batch,8000,900,profile-rag-17,,
profile-00349,11443,2358,293,tenant-17,standard,2600,280,profile-rag-02,,
profile-00350,11499,4500,141,tenant-02,batch,8000,900,profile-rag-18,,
profile-00351,11537,2504,89,tenant-19,interactive,950,145,profile-rag-04,,
profile-00352,11545,2277,92,tenant-09,standard,2600,280,profile-rag-20,,
profile-00353,11594,3274,99,tenant-14,interactive,950,145,profile-rag-07,,
profile-00354,11655,2316,133,tenant-08,interactive,950,145,profile-rag-35,,
profile-00355,11657,1691,70,tenant-08,standard,2600,280,profile-rag-09,,
profile-00356,11724,1100,55,tenant-05,interactive,950,145,profile-rag-15,,
profile-00357,11734,2375,175,tenant-13,batch,8000,900,,,
profile-00358,11750,5843,143,tenant-14,standard,2600,280,profile-rag-01,,
profile-00359,11769,4500,212,tenant-01,standard,2600,280,profile-rag-30,,
profile-00360,11771,1598,86,tenant-11,standard,2600,280,profile-rag-16,,
profile-00361,11807,368,103,tenant-03,interactive,950,145,profile-chat-04,,
profile-00362,11826,4500,110,tenant-14,batch,8000,900,profile-rag-31,,
profile-00363,11855,2429,141,tenant-15,interactive,950,145,profile-rag-12,,
profile-00364,11859,210,48,tenant-05,interactive,950,145,,13910,
profile-00365,11881,4500,110,tenant-07,interactive,950,145,profile-rag-35,,
profile-00366,12000,2540,69,tenant-19,standard,2600,280,profile-rag-17,,
profile-00367,12104,1489,55,tenant-16,interactive,950,145,profile-rag-11,,
profile-00368,12125,137,84,tenant-04,interactive,950,145,,,
profile-00369,12136,1524,218,tenant-02,interactive,950,145,profile-rag-19,,
profile-00370,12206,678,74,tenant-09,interactive,950,145,profile-chat-38,,
profile-00371,12276,2972,137,tenant-05,standard,2600,280,profile-rag-14,,
profile-00372,12385,3207,125,tenant-15,standard,2600,280,profile-rag-25,,
profile-00373,12392,1100,105,tenant-07,standard,2600,280,profile-rag-22,,
profile-00374,12397,465,64,tenant-17,interactive,950,145,profile-chat-24,,
