request_id,arrival_time_ms,prompt_tokens,output_tokens,tenant_id,priority_class,ttft_slo_ms,itl_slo_ms,prefix_id,abandoned_at_ms,request_type
profile-00207,6292,360,179,tenant-06,standard,2600,280,profile-chat-16,,
profile-00208,6311,650,84,tenant-18,standard,2600,280,profile-chat-22,,
profile-00209,6314,152,438,tenant-06,standard,2600,280,,,
profile-00210,6315,395,86,tenant-12,interactive,950,145,profile-chat-44,9905,
profile-00211,6318,453,289,tenant-02,interactive,950,145,profile-chat-20,,
profile-00212,6330,89,51,tenant-07,interactive,950,145,,,
profile-00213,6369,418,82,tenant-05,interactive,950,145,profile-chat-07,,
profile-00214,6382,360,67,tenant-09,interactive,950,145,profile-chat-02,,
profile-00215,6404,360,155,tenant-20,interactive,950,145,profile-chat-25,,
profile-00216,6404,99,66,tenant-04,interactive,950,145,profile-chat-12,,
profile-00217,6443,109,37,tenant-11,interactive,950,145,,,
profile-00218,6445,368,1230,tenant-04,interactive,950,145,profile-code-13,,
profile-00219,6455,2619,55,tenant-18,standard,2600,280,profile-rag-05,,
profile-00220,6490,1079,45,tenant-10,interactive,950,145,profile-chat-12,,
profile-00221,6502,94,72,tenant-01,interactive,950,145,,,
profile-00222,6506,814,226,tenant-17,interactive,950,145,profile-chat-06,,
profile-00223,6557,141,34,tenant-14,interactive,950,145,,,
profile-00224,6608,97,47,tenant-11,interactive,950,145,,,
profile-00225,6616,351,380,tenant-01,interactive,950,145,,,
profile-00226,6632,128,37,tenant-07,interactive,950,145,,,
profile-00227,6635,360,45,tenant-08,interactive,950,145,profile-chat-43,,
profile-00228,6638,112,28,tenant-08,interactive,950,145,,,
profile-00229,6645,272,398,tenant-04,standard,2600,280,profile-code-10,,
profile-00230,6647,67,81,tenant-19,interactive,950,145,,,
profile-00231,6653,598,119,tenant-09,standard,2600,280,profile-chat-13,,
profile-00232,6665,360,45,tenant-17,standard,2600,280,profile-chat-23,,
profile-00233,6698,83,33,tenant-04,interactive,950,145,,,
profile-00234,6706,201,24,tenant-12,interactive,950,145,,,
profile-00235,6708,801,48,tenant-09,standard,2600,280,profile-chat-42,,
profile-00236,6708,360,61,tenant-15,interactive,950,145,profile-chat-15,12133,
profile-00237,6708,63,155,tenant-09,interactive,950,145,,,
profile-00238,6719,80,118,tenant-19,interactive,950,145,,,
profile-00239,6779,119,43,tenant-19,interactive,950,145,,,
profile-00240,6779,360,54,tenant-07,interactive,950,145,profile-chat-07,,
profile-00241,6781,568,147,tenant-05,interactive,950,145,profile-chat-47,,
profile-00242,6786,161,77,tenant-19,interactive,950,145,,,
profile-00243,6838,212,280,tenant-08,interactive,950,145,,,
profile-00244,6883,4172,78,tenant-12,standard,2600,280,profile-rag-32,,
profile-00245,6889,150,22,tenant-02,interactive,950,145,,,
profile-00246,6894,754,81,tenant-06,interactive,950,145,profile-chat-00,,
profile-00247,6921,36,46,tenant-03,interactive,950,145,,,
profile-00248,6938,126,294,tenant-15,interactive,950,145,,,
profile-00249,6946,40,38,tenant-07,interactive,950,145,profile-chat-30,,
profile-00250,6947,397,65,tenant-18,standard,2600,280,profile-chat-24,,
profile-00251,6959,123,28,tenant-06,interactive,950,145,profile-chat-42,,
profile-00252,6969,914,45,tenant-18,interactive,950,145,profile-chat-44,,
profile-00253,6988,99,47,tenant-16,interactive,950,145,,,
profile-00254,6993,102,78,tenant-09,interactive,950,145,,,
profile-00255,7005,131,183,tenant-10,interactive,950,145,,,
profile-00256,7014,369,140,tenant-06,interactive,950,145,,,
profile-00257,7021,944,142,tenant-07,interactive,950,145,profile-chat-16,,
profile-00258,7097,95,48,tenant-07,interactive,950,145,,,
profile-00259,7205,1854,55,tenant-16,standard,2600,280,profile-rag-07,,
profile-00260,7249,851,135,tenant-06,interactive,950,145,profile-chat-41,,
profile-00261,7263,392,103,tenant-19,interactive,950,145,profile-chat-13,,
profile-00262,7357,139,51,tenant-02,interactive,950,145,profile-chat-23,,
profile-00263,7377,100,88,tenant-12,interactive,950,145,,,
profile-00264,7422,49,30,tenant-04,interactive,950,145,,,
profile-00265,7481,423,857,tenant-08,interactive,950,145,,,
profile-00266,7487,146,389,tenant-08,interactive,950,145,,,
profile-00267,7513,42,37,tenant-11,interactive,950,145,,,
profile-00268,7524,59,108,tenant-09,interactive,950,145,,,
profile-00269,7548,92,44,tenant-15,interactive,950,145,,,
profile-00270,7624,360,45,tenant-04,interactive,950,145,profile-chat-43,,
profile-00271,7643,89,28,tenant-20,interactive,950,145,,,
profile-00272,7691,798,45,tenant-17,interactive,950,145,profile-chat-32,,
profile-00273,7691,525,205,tenant-18,interactive,950,145,profile-chat-25,,
profile-00274,7707,57,69,tenant-08,interactive,950,145,,,
profile-00275,7744,100,890,tenant-02,standard,2600,280,,,
profile-00276,7753,100,424,tenant-14,interactive,950,145,,,
profile-00277,7772,82,49,tenant-16,interactive,950,145,profile-chat-29,11452,
profile-00278,7789,72,75,tenant-18,interactive,950,145,profile-chat-38,,
profile-00279,7795,3161,106,tenant-03,standard,2600,280,profile-rag-33,,
profile-00280,7799,320,616,tenant-07,interactive,950,145,,,
profile-00281,7834,147,63,tenant-15,interactive,950,145,,,
profile-00282,7840,114,136,tenant-17,interactive,950,145,profile-chat-22,,
profile-00283,7849,476,137,tenant-12,interactive,950,145,profile-chat-16,,
profile-00284,7902,383,86,tenant-07,standard,2600,280,profile-chat-25,,
profile-00285,7941,90,42,tenant-06,interactive,950,145,,,
profile-00286,8003,100,839,tenant-10,interactive,950,145,,,
profile-00287,8128,416,427,tenant-15,standard,2600,280,,,
profile-00288,8130,120,50,tenant-07,interactive,950,145,profile-chat-38,,
profile-00289,8199,71,73,tenant-03,interactive,950,145,,,
profile-00290,8355,707,79,tenant-16,interactive,950,145,profile-chat-20,,
profile-00291,8382,360,68,tenant-13,interactive,950,145,profile-chat-38,,
profile-00292,8402,103,34,tenant-11,interactive,950,145,profile-chat-22,10651,
profile-00293,8470,2065,65,tenant-03,standard,2600,280,profile-rag-03,,
profile-00294,8501,38,32,tenant-07,interactive,950,145,,11485,
profile-00295,8506,1037,77,tenant-08,interactive,950,145,profile-chat-25,,
profile-00296,8575,338,280,tenant-20,standard,2600,280,,19506,
profile-00297,8590,2484,73,tenant-04,standard,2600,280,profile-rag-02,,
profile-00298,8598,680,103,tenant-17,standard,2600,280,profile-chat-39,,
profile-00299,8633,80,66,tenant-01,interactive,950,145,,,
profile-00300,8664,566,45,tenant-01,standard,2600,280,profile-chat-25,,
profile-00301,8674,46,107,tenant-12,interactive,950,145,profile-chat-06,,
profile-00302,8736,236,35,tenant-19,interactive,950,145,profile-chat-27,,
profile-00303,8755,91,71,tenant-14,interactive,950,145,,,
profile-00304,8815,220,286,tenant-02,standard,2600,280,,,
profile-00305,8874,166,56,tenant-09,interactive,950,145,,,
profile-00306,9116,220,347,tenant-06,interactive,950,145,,13899,
profile-00307,9141,112,18,tenant-19,interactive,950,145,,13535,
profile-00308,9151,109,28,tenant-01,interactive,950,145,,,
profile-00309,9189,69,61,tenant-03,interactive,950,145,,,
profile-00310,9202,3599,73,tenant-17,interactive,950,145,profile-rag-11,,
profile-00311,9259,78,91,tenant-12,interactive,950,145,,,
profile-00312,9264,94,34,tenant-05,interactive,950,145,,,
profile-00313,9284,54,80,tenant-13,interactive,950,145,,,
profile-00314,9321,281,829,tenant-06,interactive,950,145,,,
profile-00315,9326,1619,55,tenant-05,standard,2600,280,profile-rag-07,,
profile-00316,9336,360,62,tenant-15,interactive,950,145,profile-chat-10,,
profile-00317,9372,1081,377,tenant-04,interactive,950,145,profile-chat-38,,
profile-00318,9461,106,51,tenant-18,interactive,950,145,,,
profile-00319,9619,1043,140,tenant-17,standard,2600,280,profile-chat-01,,
profile-00320,9646,81,54,tenant-11,interactive,950,145,,,
profile-00321,9648,706,57,tenant-04,interactive,950,145,profile-chat-21,,
profile-00322,9702,109,63,tenant-02,interactive,950,145,,,
profile-00323,9742,898,281,tenant-02,standard,2600,280,,,
profile-00324,9748,360,71,tenant-10,interactive,950,145,profile-chat-44,,
profile-00325,9772,1359,55,tenant-05,standard,2600,280,profile-rag-18,,
profile-00326,9817,85,41,tenant-18,interactive,950,145,,,
profile-00327,9855,360,65,tenant-02,standard,2600,280,profile-chat-18,,
profile-00328,9918,50,35,tenant-04,interactive,950,145,,,
profile-00329,9974,232,85,tenant-05,interactive,950,145,,,
profile-00330,10126,62,24,tenant-04,interactive,950,145,profile-chat-23,,
profile-00331,10265,71,23,tenant-12,interactive,950,145,,,
profile-00332,10270,245,280,tenant-06,interactive,950,145,,,
profile-00333,10277,91,26,tenant-02,interactive,950,145,,,
profile-00334,10285,972,203,tenant-08,standard,2600,280,profile-chat-01,,
profile-00335,10286,360,113,tenant-06,interactive,950,145,profile-chat-05,,
profile-00336,10371,1135,240,tenant-09,interactive,950,145,,,
profile-00337,10393,100,64,tenant-05,interactive,950,145,,,
profile-00338,10394,93,47,tenant-18,interactive,950,145,profile-chat-09,,
profile-00339,10435,360,194,tenant-09,standard,2600,280,profile-chat-26,,
profile-00340,10457,80,41,tenant-10,interactive,950,145,,,
profile-00341,10464,213,66,tenant-05,interactive,950,145,,,
profile-00342,10495,61,32,tenant-12,interactive,950,145,,,
profile-00343,10517,66,47,tenant-18,interactive,950,145,,16299,
profile-00344,10527,100,280,tenant-18,standard,2600,280,,,
profile-00345,10610,100,388,tenant-20,interactive,950,145,,,
profile-00346,10647,213,50,tenant-05,interactive,950,145,,,
profile-00347,10650,109,522,tenant-03,interactive,950,145,,,
profile-00348,10674,75,24,tenant-05,interactive,950,145,profile-chat-04,,
profile-00349,10714,417,105,tenant-08,interactive,950,145,profile-chat-45,,
profile-00350,10767,103,34,tenant-05,interactive,950,145,,,
profile-00351,10775,232,244,tenant-07,standard,2600,280,,,
profile-00352,10803,83,12,tenant-03,interactive,950,145,,,
profile-00353,10805,497,280,tenant-03,standard,2600,280,,,
profile-00354,10852,483,45,tenant-14,interactive,950,145,profile-chat-12,,
profile-00355,10854,529,57,tenant-01,interactive,950,145,profile-chat-14,,
profile-00356,10870,590,75,tenant-09,interactive,950,145,profile-chat-11,,
profile-00357,10920,58,77,tenant-18,interactive,950,145,,,
profile-00358,10948,61,140,tenant-07,interactive,950,145,profile-chat-35,,
profile-00359,11054,146,35,tenant-14,interactive,950,145,,,
profile-00360,11115,360,45,tenant-20,interactive,950,145,profile-chat-22,,
profile-00361,11126,746,201,tenant-09,interactive,950,145,profile-chat-06,,
profile-00362,11227,386,188,tenant-06,interactive,950,145,profile-chat-29,14627,
profile-00363,11247,113,23,tenant-14,interactive,950,145,,,
profile-00364,11265,360,105,tenant-01,standard,2600,280,profile-chat-30,,
profile-00365,11268,149,91,tenant-12,interactive,950,145,,,
profile-00366,11304,85,35,tenant-03,interactive,950,145,,,
profile-00367,11323,360,49,tenant-14,standard,2600,280,profile-chat-31,,
profile-00368,11352,127,30,tenant-13,interactive,950,145,,,
profile-00369,11409,158,91,tenant-06,interactive,950,145,profile-chat-07,,
profile-00370,11480,280,280,tenant-18,interactive,950,145,,,
profile-00371,11540,82,40,tenant-06,interactive,950,145,,,
profile-00372,11567,280,583,tenant-13,standard,2600,280,,,
profile-00373,11569,685,45,tenant-14,interactive,950,145,profile-chat-15,,
profile-00374,11664,74,41,tenant-12,interactive,950,145,,,
profile-00375,11681,63,40,tenant-20,interactive,950,145,,,
profile-00376,11729,100,1512,tenant-09,standard,2600,280,,,
profile-00377,11738,63,41,tenant-08,interactive,950,145,,,
profile-00378,11781,360,133,tenant-02,interactive,950,145,profile-chat-38,,
profile-00379,11781,115,41,tenant-13,interactive,950,145,,,
profile-00380,11806,866,114,tenant-01,standard,2600,280,profile-chat-24,,
profile-00381,11814,110,56,tenant-10,interactive,950,145,,,
profile-00382,11816,180,457,tenant-04,standard,2600,280,,,
profile-00383,11846,61,62,tenant-04,interactive,950,145,,,
profile-00384,11941,154,39,tenant-17,interactive,950,145,,,
profile-00385,11986,439,45,tenant-18,interactive,950,145,profile-chat-25,,
profile-00386,11987,311,510,tenant-03,standard,2600,280,,,
profile-00387,12003,433,57,tenant-12,interactive,950,145,profile-chat-01,,
profile-00388,12004,90,172,tenant-19,interactive,950,145,,17350,
profile-00389,12051,141,452,tenant-04,interactive,950,145,,,
profile-00390,12095,95,30,tenant-12,interactive,950,145,profile-chat-08,,
profile-00391,12109,503,64,tenant-02,interactive,950,145,profile-chat-10,,
profile-00392,12123,469,121,tenant-18,interactive,950,145,profile-chat-18,,
profile-00393,12205,55,169,tenant-02,interactive,950,145,,,
profile-00394,12322,436,45,tenant-15,interactive,950,145,profile-chat-11,,
profile-00395,12409,1558,150,tenant-14,standard,2600,280,profile-rag-00,,
profile-00396,12411,939,180,tenant-05,standard,2600,280,profile-chat-34,,
profile-00397,12415,436,45,tenant-02,standard,2600,280,profile-chat-10,,
profile-00398,12486,4025,91,tenant-16,standard,2600,280,profile-rag-04,,
profile-00399,12594,493,70,tenant-11,interactive,950,145,profile-chat-47,,
profile-00400,12620,78,33,tenant-12,interactive,950,145,,,
profile-00401,12728,117,589,tenant-20,interactive,950,145,,,
profile-00402,12746,98,100,tenant-15,interactive,950,145,,,
profile-00403,12748,198,22,tenant-17,interactive,950,145,profile-chat-06,,
profile-00404,12750,4022,90,tenant-05,standard,2600,280,profile-rag-19,,
profile-00405,12752,134,27,tenant-18,interactive,950,145,,,
profile-00406,12815,1182,202,tenant-14,interactive,950,145,profile-rag-25,,
profile-00407,12909,51,43,tenant-01,interactive,950,145,profile-chat-15,,
profile-00408,12911,75,47,tenant-12,interactive,950,145,,,
profile-00409,12916,71,31,tenant-04,interactive,950,145,,,
profile-00410,12945,668,63,tenant-15,interactive,950,145,profile-chat-16,17139,
profile-00411,12983,199,621,tenant-05,interactive,950,145,,,
profile-00412,13023,549,59,tenant-02,interactive,950,145,profile-chat-35,,
profile-00413,13090,93,31,tenant-13,interactive,950,145,,,
profile-00414,13101,478,50,tenant-10,standard,2600,280,profile-chat-04,,
profile-00415,13112,225,29,tenant-17,interactive,950,145,,,
profile-00416,13114,175,57,tenant-06,interactive,950,145,,,
profile-00417,13138,217,655,tenant-08,interactive,950,145,,,
profile-00418,13144,81,19,tenant-12,interactive,950,145,,,
profile-00419,13158,1100,106,tenant-04,interactive,950,145,profile-rag-02,,
